"country_short","cnty","party_name","year_first","year_last","share_year","vote_share","seats","TotalSeats","party_id"
"IRL","Ireland","Republican Party","1948",1997,"1977",50.6,84,148,"IRLP13"
"IRL","Ireland","United Ireland","1948",1997,"1982",39.2,69,166,"IRLP14"
"IRL","Ireland","Farmer [Far.]","1951",1954,"1954",0.7,0,147,"IRLP15"
"IRL","Ireland","Young Ireland [Y.I.]","1954",1954,"1954",0.2,0,147,"IRLP16"
"IRL","Ireland","Green Alliance [G.A.] renamed Green Party [G.P.]","1987",1997,"1997",2.8,2,166,"IRLP17"
"IRL","Ireland","Irish Republican Socialist Party [I.R.S.P.]","1977",1982,"1982",0.2,0,166,"IRLP18"
"IRL","Ireland","Irish Workers' League [I.W.L.]","1954",1954,"1954",0,0,147,"IRLP19"
"IRL","Ireland","Republican Unity","1973",1973,"1973",0.9,0,144,"IRLP2"
"IRL","Ireland","Independent [Ind.]","1948",1997,"1951",8.9,13,147,"IRLP20"
"IRL","Ireland","Independent Farmer [Ind. Far.]","1948",1961,"1957",1.4,2,147,"IRLP21"
"IRL","Ireland","Independent Labour [Ind. Lab.]","1954",1961,"1961",0.3,1,144,"IRLP22"
"IRL","Ireland","Independent Republican","1957",1961,"1957",0.6,1,147,"IRLP23"
"IRL","Ireland","Independent Unemployed Worker","1957",1957,"1957",0.2,1,147,"IRLP24"
"IRL","Ireland","Labour [Lab.]","1948",1997,"1992",19.3,33,166,"IRLP25"
"IRL","Ireland","National Action [N.A.]","1954",1954,"1954",0.1,0,147,"IRLP26"
"IRL","Ireland","Natural Law Party [N.L.P.]","1997",1997,"1997",0.1,0,166,"IRLP27"
"IRL","Ireland","Natural Party [N.P.]","1997",1997,"1997",1.1,0,166,"IRLP28"
"IRL","Ireland","National Progressive Democrats [N.P.D.]","1961",1961,"1961",1,2,144,"IRLP29"
"IRL","Ireland","Children","1948",1965,"1948",13.3,10,147,"IRLP3"
"IRL","Ireland","National Labour [Nat. Lab.]","1948",1948,"1948",2.5,5,147,"IRLP30"
"IRL","Ireland","Workers' Party [W.P.]","1982",1997,"1989",5,7,166,"IRLP31"
"IRL","Ireland","Neamh-Phairte","1973",1987,"1987",0.1,0,166,"IRLP32"
"IRL","Ireland","Non-Party","1965",1997,"1997",4.2,3,166,"IRLP33"
"IRL","Ireland","Progressive Democrats [P.D.]","1987",1997,"1987",11.8,14,166,"IRLP34"
"IRL","Ireland","Ratepayers [RP]","1957",1957,"1957",0.3,0,147,"IRLP35"
"IRL","Ireland","We Ourselves","1954",1997,"1957",5.3,4,147,"IRLP36"
"IRL","Ireland","We Ourselves-Workers' Party","1981",1982,"1982",2.2,3,166,"IRLP37"
"IRL","Ireland","Workers' League [W.L.]","1961",1961,"1961",0,0,144,"IRLP38"
"IRL","Ireland","South Kerry Independent Allaince [S.K.I.A.]","1997",1997,"1997",0.1,0,166,"IRLP39"
"IRL","Ireland","Children","1948",1961,"1948",5.5,7,147,"IRLP4"
"IRL","Ireland","Socialist Labour Party [S.L.P.]","1981",1981,"1981",0.4,1,166,"IRLP40"
"IRL","Ireland","Socialist Party [S.P.]","1981",1997,"1997",0.7,1,166,"IRLP41"
"IRL","Ireland","Socialist Workers Party [S.W.P.]","1997",1997,"1997",0.1,0,166,"IRLP42"
"IRL","Ireland","Christian Centrist Party [C.C.P.]","1992",1992,"1992",0.2,0,166,"IRLP5"
"IRL","Ireland","Christian Democrat [C.D.]","1961",1961,"1961",0.1,0,144,"IRLP6"
"IRL","Ireland","Cine Gael [C.G.]","1954",1954,"1954",0,0,147,"IRLP7"
"IRL","Ireland","Communist Party of Ireland [C.P.I]","1977",1989,"1987",0,0,166,"IRLP8"
"IRL","Ireland","Christian Solidarity Party","1997",1997,"1997",0.5,0,166,"IRLP9"
"ISL","Iceland","Social Democratic Party","1959",1991,"1978",22,9,49,"ISLP1"
"ISL","Iceland","Candidature Party","1971",1971,"1971",2,0,49,"ISLP10"
"ISL","Iceland","Independent Candidate","1978",1978,"1978",1.5,0,49,"ISLP11"
"ISL","Iceland","Social Democratic Alliance","1983",1987,"1983",7.3,1,49,"ISLP12"
"ISL","Iceland","Women's Alliance","1983",1991,"1987",10.1,2,50,"ISLP13"
"ISL","Iceland","Citizen's Party","1987",1987,"1987",10.9,3,50,"ISLP14"
"ISL","Iceland","Association for Equality and Social Justice","1987",1987,"1987",1.2,1,50,"ISLP15"
"ISL","Iceland","Populist Party","1987",1987,"1987",1.3,0,50,"ISLP16"
"ISL","Iceland","Radical Labour Party of Iceland","1991",1991,"1991",0.1,0,0,"ISLP17"
"ISL","Iceland","Liberals","1991",1991,"1991",1.2,0,0,"ISLP18"
"ISL","Iceland","Devolution Party","1991",1991,"1991",0.6,0,0,"ISLP19"
"ISL","Iceland","Progressive Party","1959",2007,"1963",28.2,19,49,"ISLP2"
"ISL","Iceland","Alliance of Social Democratic Extremists","1991",1991,"1991",0.3,0,0,"ISLP20"
"ISL","Iceland","Green Party of Iceland","1991",1991,"1991",0.3,0,0,"ISLP21"
"ISL","Iceland","Populist Party-Humanist Party","1991",1991,"1991",1.8,0,0,"ISLP22"
"ISL","Iceland","Humanist Party","1987",1987,"1987",1.6,0,50,"ISLP23"
"ISL","Iceland","Christian Democratic Party","1999",1999,"1999",0.3,0,50,"ISLP24"
"ISL","Iceland","The Alliance","1999",2007,"2003",31,18,54,"ISLP25"
"ISL","Iceland","Left Green Movement","1999",2007,"2007",14.3,8,54,"ISLP26"
"ISL","Iceland","Communist Union Marxist-Leninist","1974",1974,"1974",0.1,0,49,"ISLP27"
"ISL","Iceland","Democratic Party-North East Constituency","1974",1974,"1974",0,0,49,"ISLP28"
"ISL","Iceland","Democratic Party-Reykjav","1974",1974,"1974",0.1,0,49,"ISLP29"
"ISL","Iceland","Independence Party","1959",2007,"1974",42.7,22,49,"ISLP3"
"ISL","Iceland","Democratic Party-Reykjanes Constituency","1974",1974,"1974",0,0,49,"ISLP30"
"ISL","Iceland","Organization of Militant Socialists","1974",1974,"1974",0.2,0,49,"ISLP31"
"ISL","Iceland","Communist Party of Iceland Marxist-Leninist","1978",1978,"1978",0.1,0,49,"ISLP32"
"ISL","Iceland","Other Party","1979",1979,"1979",0.1,0,49,"ISLP33"
"ISL","Iceland","Sunshine Party","1979",1979,"1979",0.1,0,49,"ISLP34"
"ISL","Iceland","Revolutionary Communist League","1978",1979,"1979",0.4,0,49,"ISLP35"
"ISL","Iceland","Outside Parties-Separate List of Independence Party Followers in West Peninsula Constituency","1983",1983,"1983",0.5,0,49,"ISLP36"
"ISL","Iceland","Outside Parties-Separate List of Progressive Party Followers in North West Constituency","1983",1983,"1983",0.5,0,49,"ISLP37"
"ISL","Iceland","Political Party","1978",1978,"1978",0.4,0,49,"ISLP38"
"ISL","Iceland","Humanist Party","1999",1999,"1999",0.4,0,50,"ISLP39"
"ISL","Iceland","Labour Union","1959",1991,"1978",22.9,11,49,"ISLP4"
"ISL","Iceland","Liberal Party of Iceland","1999",2007,"2003",7.4,2,54,"ISLP40"
"ISL","Iceland","New Force","2003",2003,"2003",1,0,54,"ISLP41"
"ISL","Iceland","Independence Movement in South Constituency","2003",2003,"2003",0.5,0,54,"ISLP42"
"ISL","Iceland","Icelandic Movement","2007",2007,"2007",3.3,0,54,"ISLP43"
"ISL","Iceland","National Preservation Party","1959",1959,"1959",3.4,0,49,"ISLP5"
"ISL","Iceland","Outside Parties","1963",1979,"1967",3.7,1,49,"ISLP6"
"ISL","Iceland","Anarchists of Iceland","1999",1999,"1999",0.1,0,50,"ISLP7"
"ISL","Iceland","Independent Democratic Party","1967",1967,"1967",1.1,0,49,"ISLP8"
"ISL","Iceland","Union of Liberals and Leftists","1971",1978,"1971",8.9,3,49,"ISLP9"
"ISR","Israel","Agudat Yisrael","1951",1988,"1988",4.6,5,120,"ISRP1"
"ISR","Israel","Democratic Movement for Change","1977",1977,"1977",11.9,15,120,"ISRP10"
"ISR","Israel","Democratic Party of Nazareth","1949",1949,"1949",1.8,2,120,"ISRP11"
"ISR","Israel","Democratic list of Israeli Arabs","1951",1955,"1951",2.4,3,120,"ISRP12"
"ISR","Israel","Fighters List","1949",1949,"1949",1.3,1,120,"ISRP13"
"ISR","Israel","Gahal","1965",1969,"1969",21.9,26,120,"ISRP14"
"ISR","Israel","General Zionists","1949",1959,"1951",16.3,20,120,"ISRP15"
"ISR","Israel","Ha'olam Hazeh-Koah Hadash","1965",1969,"1969",1.2,2,120,"ISRP16"
"ISR","Israel","Halchud HaLeumi","1999",2003,"2003",5.8,7,120,"ISRP17"
"ISR","Israel","Hadash","1977",2003,"1977",4.7,5,120,"ISRP18"
"ISR","Israel","Hakla`ut Ufituah","1951",1959,"1959",1.2,1,120,"ISRP19"
"ISR","Israel","Ahdut Ha'avodah","1955",1961,"1955",8.3,10,120,"ISRP2"
"ISR","Israel","Hamerkaz Hahofshi","1969",1969,"1969",1.2,2,120,"ISRP20"
"ISR","Israel","Hamizrahi","1951",1951,"1951",1.5,2,120,"ISRP21"
"ISR","Israel","Hapo'el Hamizrahi","1951",1951,"1951",6.8,8,120,"ISRP22"
"ISR","Israel","Herut Movement","1949",1961,"1961",13.9,17,120,"ISRP23"
"ISR","Israel","Independent Liberals","1965",1977,"1973",3.8,4,120,"ISRP24"
"ISR","Israel","Kidmah Ufituah","1959",1973,"1969",2.1,2,120,"ISRP25"
"ISR","Israel","Kidmah Va'avodah","1951",1955,"1955",1.5,2,120,"ISRP26"
"ISR","Israel","Labor","1992",1996,"1992",36.5,44,120,"ISRP27"
"ISR","Israel","Labor-Meimad","2003",2003,"2003",15.1,19,120,"ISRP28"
"ISR","Israel","Liberal Party","1961",1961,"1961",13.8,17,120,"ISRP29"
"ISR","Israel","Alignment","1965",1988,"1969",46.8,56,120,"ISRP3"
"ISR","Israel","Likud","1973",2003,"1981",39.2,48,120,"ISRP30"
"ISR","Israel","Likud-Gesher-Tsomet","1996",1996,"1996",25.8,32,120,"ISRP31"
"ISR","Israel","Mahaneh Sheli","1977",1977,"1977",1.6,2,120,"ISRP32"
"ISR","Israel","Maki","1949",1969,"1955",4.6,6,120,"ISRP33"
"ISR","Israel","Mapai","1949",1961,"1959",39.6,47,120,"ISRP34"
"ISR","Israel","Mapam","1949",1988,"1949",15.4,19,120,"ISRP35"
"ISR","Israel","Meretz","1992",2003,"1992",10.1,12,120,"ISRP36"
"ISR","Israel","Moked","1973",1973,"1973",1.5,1,120,"ISRP37"
"ISR","Israel","Moledet","1988",1996,"1992",2.5,3,120,"ISRP38"
"ISR","Israel","National Religious Party","1959",2003,"1959",10.2,12,120,"ISRP39"
"ISR","Israel","Am Ehad","1999",2003,"2003",2.9,3,120,"ISRP4"
"ISR","Israel","One Israel","1999",1999,"1999",21.5,26,120,"ISRP40"
"ISR","Israel","Plato Sharon","1977",1977,"1977",2.1,1,120,"ISRP41"
"ISR","Israel","Po'alei Agudat Yisrael","1951",1977,"1965",1.9,2,120,"ISRP42"
"ISR","Israel","Progressive List for Peace","1984",1988,"1984",1.9,2,120,"ISRP43"
"ISR","Israel","Progressive Party","1949",1959,"1959",4.8,6,120,"ISRP44"
"ISR","Israel","Rafi","1965",1965,"1965",8,10,120,"ISRP45"
"ISR","Israel","Rakah","1965",1973,"1973",3.6,4,120,"ISRP46"
"ISR","Israel","Ratz","1973",1988,"1988",4.4,5,120,"ISRP47"
"ISR","Israel","Religious Torah Front","1955",1959,"1959",4.9,6,120,"ISRP48"
"ISR","Israel","Sephardim and Edot Mizrah","1949",1949,"1949",3.7,4,120,"ISRP49"
"ISR","Israel","Arab Democratic Party","1988",1992,"1992",1.6,2,120,"ISRP5"
"ISR","Israel","Shas","1984",2003,"1999",13.8,17,120,"ISRP50"
"ISR","Israel","Shinui","1981",2003,"2003",12.8,15,120,"ISRP51"
"ISR","Israel","Shituf Ve`ahvah","1959",1969,"1961",1.9,2,120,"ISRP52"
"ISR","Israel","Shlomzion","1977",1977,"1977",2,2,120,"ISRP53"
"ISR","Israel","Spharadim and Edot Mizrah","1951",1951,"1951",1.8,2,120,"ISRP54"
"ISR","Israel","State List","1969",1969,"1969",3.2,4,120,"ISRP55"
"ISR","Israel","Tami","1981",1984,"1981",2.4,3,120,"ISRP56"
"ISR","Israel","Tehiya","1981",1988,"1984",4.1,5,120,"ISRP57"
"ISR","Israel","Telem","1981",1981,"1981",1.7,2,120,"ISRP58"
"ISR","Israel","The Third Way","1996",1996,"1996",3.2,4,120,"ISRP59"
"ISR","Israel","Arab List for Bedouins and Villagers","1973",1973,"1973",1.1,1,120,"ISRP6"
"ISR","Israel","Tsomet","1988",1992,"1992",6.7,8,120,"ISRP60"
"ISR","Israel","United Arab List","1977",2003,"1999",3.7,5,120,"ISRP61"
"ISR","Israel","United Religious Front","1949",1955,"1949",12.8,16,120,"ISRP62"
"ISR","Israel","United Torah Front","1973",1973,"1973",4,5,120,"ISRP63"
"ISR","Israel","WIZO","1949",1949,"1949",1.2,1,120,"ISRP64"
"ISR","Israel","Yahadut Hatorah","1992",2003,"2003",4.5,5,120,"ISRP65"
"ISR","Israel","Yemenite Association","1949",1951,"1951",1.2,1,120,"ISRP66"
"ISR","Israel","Yisrael B'Aliya","2003",2003,"2003",2.2,2,120,"ISRP67"
"ISR","Israel","Yisrael Be'aliyah","1996",1999,"1996",5.9,7,120,"ISRP68"
"ISR","Israel","Yisrael Beteinu","1999",1999,"1999",2.8,4,120,"ISRP69"
"ISR","Israel","BaLad","1999",2003,"2003",2.4,3,120,"ISRP7"
"ISR","Israel","Kach","1984",1984,"1984",1.3,1,120,"ISRP70"
"ISR","Israel","Ometz","1984",1984,"1984",1.2,1,120,"ISRP71"
"ISR","Israel","Morasha-Po'aeli Agudat Yisrael","1984",1984,"1984",1.7,2,120,"ISRP72"
"ISR","Israel","Yahad","1984",1984,"1984",2.3,3,120,"ISRP73"
"ISR","Israel","Center Party","1999",1999,"1999",5.3,6,120,"ISRP8"
"ISR","Israel","Degel Hatorah","1988",1988,"1988",1.5,2,120,"ISRP9"
"ITA","Italy","Christian Democracy","1948",1992,"1948",48.5,301,549,"ITAP1"
"ITA","Italy","National Monarchy Party-National Democratic Alliance of Labor","1948",1948,"1948",2.7,12,549,"ITAP10"
"ITA","Italy","Italian Socialist Party and Italian Socialist Democratic Party","1968",1968,"1968",14.5,91,630,"ITAP100"
"ITA","Italy","Italian Socialist Party of Proletarian Union","1968",1972,"1968",4.5,23,630,"ITAP101"
"ITA","Italy","New Republic","1968",1968,"1968",0.2,0,630,"ITAP102"
"ITA","Italy","Socialist Party","1968",1968,"1968",0.3,0,630,"ITAP103"
"ITA","Italy","National Alliance-Aosta","2001",2001,"2001",0,0,630,"ITAP104"
"ITA","Italy","Farmer's Party","1968",1972,"1972",0,0,630,"ITAP105"
"ITA","Italy","National Mutilated and Combatant Party","1968",1968,"1968",0,0,630,"ITAP106"
"ITA","Italy","PPROGUNSIPO","1968",1968,"1968",0,0,630,"ITAP107"
"ITA","Italy","Italico Group","1968",1968,"1968",0,0,630,"ITAP108"
"ITA","Italy","Revolutionary Communist Party","1968",1968,"1968",0,0,630,"ITAP109"
"ITA","Italy","Popular Unionist Bloc","1948",1948,"1948",0.1,0,549,"ITAP11"
"ITA","Italy","T","1968",1968,"1968",0,0,630,"ITAP110"
"ITA","Italy","Radical Party","1968",1987,"1979",3.4,18,630,"ITAP111"
"ITA","Italy","Socialist Movement","1968",1968,"1968",0,0,630,"ITAP112"
"ITA","Italy","Economic Order Party","1968",1968,"1968",0,0,630,"ITAP113"
"ITA","Italy","Democratic Progressive Party","1968",1968,"1968",0,0,630,"ITAP114"
"ITA","Italy","People's Revolt","1968",1968,"1968",0,0,630,"ITAP115"
"ITA","Italy","Southern Tyrol Progressive Social Party","1968",1968,"1968",0,0,630,"ITAP116"
"ITA","Italy","Slovene Union","1968",1983,"1983",0,0,630,"ITAP117"
"ITA","Italy","Sacred Idealism in the World","1968",1968,"1968",0,0,630,"ITAP118"
"ITA","Italy","Calatinian Manifesto","1972",1972,"1972",0.7,0,630,"ITAP119"
"ITA","Italy","National Social Democratic Movement","1948",1948,"1948",0.2,0,549,"ITAP12"
"ITA","Italy","Political Movement of Workers","1972",1972,"1972",0.4,0,630,"ITAP120"
"ITA","Italy","Christian Democracy-Valdosta Union-Valdosta Group-Italian Socialist Democratic Party","1972",1972,"1972",0.1,1,630,"ITAP121"
"ITA","Italy","Democratic Populars","1972",1972,"1972",0.1,0,630,"ITAP122"
"ITA","Italy","Italian Communist Party","1972",1972,"1972",0.3,0,630,"ITAP123"
"ITA","Italy","Sicilian Communist Party","1972",1972,"1972",0,0,630,"ITAP124"
"ITA","Italy","Christian People's Action","1972",1972,"1972",0,0,630,"ITAP125"
"ITA","Italy","Red Star-Socialist Revolution","1972",1972,"1972",0,0,630,"ITAP126"
"ITA","Italy","Union of Democratic Forces","1972",1972,"1972",0,0,630,"ITAP127"
"ITA","Italy","National Sicilian Front","1972",1983,"1983",0,0,630,"ITAP128"
"ITA","Italy","Front of the Ordinary Man","1972",1972,"1972",0,0,630,"ITAP129"
"ITA","Italy","Maglio","1948",1948,"1948",0,0,549,"ITAP13"
"ITA","Italy","National Democratic Renewal","1972",1972,"1972",0,0,630,"ITAP130"
"ITA","Italy","Italian Social Movement-Our Nation","1976",1992,"1983",6.8,42,630,"ITAP131"
"ITA","Italy","Proletarian Democracy","1976",1987,"1987",1.7,8,630,"ITAP132"
"ITA","Italy","Italian Communist Party-Italian Socialist Party-United Party of the Proletariat","1976",1976,"1976",0.1,1,630,"ITAP133"
"ITA","Italy","Christian Democracy-Valdosta Group-Valdosta Union-Progressive Valdosta Union-Italian Republican Party","1976",1976,"1976",0.1,0,630,"ITAP134"
"ITA","Italy","People's Democracy-Progressive Valdosta Union-MREG","1976",1976,"1976",0.1,0,630,"ITAP135"
"ITA","Italy","Democratic Party","1976",1979,"1979",0,0,630,"ITAP136"
"ITA","Italy","New People's Party","1976",1987,"1987",0,0,630,"ITAP137"
"ITA","Italy","European Workers' Party","1976",1983,"1983",0,0,630,"ITAP138"
"ITA","Italy","Left Democratic Party","1976",1979,"1979",0,0,630,"ITAP139"
"ITA","Italy","Italian Democratic Party","1948",1948,"1948",0,0,549,"ITAP14"
"ITA","Italy","Wellbeing and Culture Party","1976",1979,"1979",0,0,630,"ITAP140"
"ITA","Italy","Tyrol","1976",1976,"1976",0,0,630,"ITAP141"
"ITA","Italy","Party of Proletariat Unity through Communism","1979",1979,"1979",1.4,6,630,"ITAP142"
"ITA","Italy","New United Left","1979",1979,"1979",0.8,0,630,"ITAP143"
"ITA","Italy","National Right to Democracy-Constituents of Dest","1979",1979,"1979",0.6,0,630,"ITAP144"
"ITA","Italy","Valdosta Union-Proletariat Democracy-Italian Liberal Party","1979",1979,"1979",0.1,1,630,"ITAP145"
"ITA","Italy","Unity of the Left","1979",1979,"1979",0.1,0,630,"ITAP146"
"ITA","Italy","Christian Democracy-Italian Social Democratic Party-Italian Republican Party","1979",1979,"1979",0,0,630,"ITAP147"
"ITA","Italy","Italian People's Party","1979",1979,"1979",0,0,630,"ITAP148"
"ITA","Italy","Christian Social Action Party","1979",1983,"1983",0,0,630,"ITAP149"
"ITA","Italy","Front of Italians","1948",1948,"1948",0,0,549,"ITAP15"
"ITA","Italy","Sicilian Judicialist Front","1979",1979,"1979",0,0,630,"ITAP150"
"ITA","Italy","Christian People's Movement","1979",1983,"1983",0,0,630,"ITAP151"
"ITA","Italy","Calabria People's Party","1979",1979,"1979",0,0,630,"ITAP152"
"ITA","Italy","Daisy Flower","1979",1979,"1979",0,0,630,"ITAP153"
"ITA","Italy","Association for the Improvement of the Individual","1979",1979,"1979",0,0,630,"ITAP154"
"ITA","Italy","Association for Trieste and Province","1979",1979,"1979",0.2,1,630,"ITAP155"
"ITA","Italy","Friuli Movement","1979",1987,"1983",0.1,0,630,"ITAP156"
"ITA","Italy","National Pensioners' Party","1983",1983,"1983",1.4,0,630,"ITAP157"
"ITA","Italy","List for Trieste","1983",1983,"1983",0.2,0,630,"ITAP158"
"ITA","Italy","Valdosta Union-Progressive Valdosta Union-People's Democracy","1983",1983,"1983",0.1,1,630,"ITAP159"
"ITA","Italy","Federalist Movement Union","1948",1948,"1948",0.2,0,549,"ITAP16"
"ITA","Italy","Italian Liberal Party-Italian Republican Party-Italian Social Democratic Party","1983",1983,"1983",0,0,630,"ITAP160"
"ITA","Italy","New Left","1983",1983,"1983",0,0,630,"ITAP161"
"ITA","Italy","Pensioners' Retiring Union of Italy","1983",1983,"1983",0,0,630,"ITAP162"
"ITA","Italy","Sardinian Ecological Movement","1983",1983,"1983",0,0,630,"ITAP163"
"ITA","Italy","Justice and Freedom","1983",1987,"1987",0,0,630,"ITAP164"
"ITA","Italy","Living Liberation","1983",1983,"1983",0,0,630,"ITAP165"
"ITA","Italy","National Tenants' Party","1983",1987,"1987",0,0,630,"ITAP166"
"ITA","Italy","Pensioners' Defense Union","1983",1983,"1983",0,0,630,"ITAP167"
"ITA","Italy","Fight List","1983",1983,"1983",0,0,630,"ITAP168"
"ITA","Italy","South Tyrol Party","1983",1987,"1987",0,0,630,"ITAP169"
"ITA","Italy","Movement for the Unity of Italy","1948",1948,"1948",0,0,549,"ITAP17"
"ITA","Italy","Venetian League","1983",1983,"1983",0.3,1,630,"ITAP170"
"ITA","Italy","Green List","1987",1987,"1987",2.5,13,630,"ITAP171"
"ITA","Italy","Venetian League-United Populars","1987",1987,"1987",0.8,0,630,"ITAP172"
"ITA","Italy","Popular Alliance","1987",1994,"1987",0.1,0,630,"ITAP173"
"ITA","Italy","Valdosta Union-Democratic Progressive Autonomist Movement-Italian Republican Party","1987",1987,"1987",0.1,1,630,"ITAP174"
"ITA","Italy","Christian Democracy -Italian Communist Party -Independent Socialist Party -Italian Socialist  Democratic Party-Italian Liberal Party","1987",1987,"1987",0.1,0,630,"ITAP175"
"ITA","Italy","Hunting-Fishing-Environment","1987",1992,"1992",0.5,0,630,"ITAP176"
"ITA","Italy","Humanist Alliance","1987",1987,"1987",0,0,630,"ITAP177"
"ITA","Italy","Italian Green Party-Green of Europe","1987",1987,"1987",0.1,0,630,"ITAP178"
"ITA","Italy","Lombard League","1987",1992,"1992",8.7,55,630,"ITAP179"
"ITA","Italy","Sardinian Action Party","1948",1994,"1987",0.4,2,630,"ITAP18"
"ITA","Italy","Italy Green-Ecology Party","1987",1987,"1987",0,0,630,"ITAP180"
"ITA","Italy","Alternative List","2001",2001,"2001",0,0,630,"ITAP181"
"ITA","Italy","Sicilian Rebirth","1987",1987,"1987",0,0,630,"ITAP182"
"ITA","Italy","Piedmont-Regional Autonomy","1987",1987,"1987",0.2,0,630,"ITAP183"
"ITA","Italy","Piedmont","1987",1987,"1987",0.2,0,630,"ITAP184"
"ITA","Italy","Movement of Fiscal Liberation","1987",1987,"1987",0.1,0,630,"ITAP185"
"ITA","Italy","National Italian Hunters' Movement","1987",1987,"1987",0,0,630,"ITAP186"
