cntry,essround,variable,ess_id,party,share,party_id,name_gsheet,partyfacts_id,partyfacts_name
IL,5,prtvtbil,8,Gil- Gimlaey Israeli la' Knesset,0.3,IL-6-8,Gimlaim Pensioners of Israel to the Knesset/Gil- Gimlaey Israeli la' Knesset,1648,Dor/Gil
IL,5,prtvtbil,9,Israel Beiteinu,5.7,IL-5-9,Yisrael Beiteinu,235,YB
IL,5,prtvtbil,10,Ha'ihud HaLeumi,1.3,IL-5-10,Haehud haleumi/Ha'ihud HaLeumi,953,HH
IL,5,prtvtbil,11,HaTnu`a HaYeruqa,0.3,IL-6-11,HaTnu`a HaYeruqa,2740,1-perc
IL,5,prtvtbil,12,Ale Yarok,0.5,IL-5-12,Ale Yarok,3129,AlYa
IL,5,prtvtbil,13,HaYerukim,0.2,IL-4-16,HaYerukim,3700,HY
IL,5,prtvtbil,14,Hadash,1.8,IL-1-17,Hadash,421,Hadash
IL,5,prtvtbil,15,Balad,1.9,IL-5-15,Balad,1663,Balad
IL,5,prtvtbil,16,Ra'am- Ta'al,2.1,IL-5-16,Ra'am- Ta'al,1047,RT
IL,5,prtvtbil,17,Other,0.3,NA,NA,NA,NA
IL,5,prtvtbil,18,A white ballot (empty ballot note),0.1,IL-6-18,A white ballot (empty ballot note),3037,tech
IL,5,prtvtbil,19,Did not vote,0.2,IL-5-19,Did not vote,3037,tech
IL,5,prtvtbil,20,Not applicable,27.6,NA,NA,NA,NA
IL,5,prtvtbil,21,Refusal,6.1,NA,NA,NA,NA
IL,5,prtvtbil,22,Don't know,2.7,NA,NA,NA,NA
IL,5,prtvtbil,23,No answer,2,NA,NA,NA,NA
IL,6,prtvtbil,1,Mifleget Ha' Avoda,6.9,IL-6-1,Mifleget Ha' Avoda,1436,Labor
IL,6,prtvtbil,1,Mifleget Ha' Avoda,6.9,IL-4-1,HaAvoda Mifleget Ha' Avoda The Israeli Labor Party,1436,Labor
IL,6,prtvtbil,2,Ha' Likud,20.4,IL-6-2,Likud/Ha' Likud,1036,L
IL,6,prtvtbil,3,Kadima,9.3,IL-4-3,Kadima,484,Kadima
IL,6,prtvtbil,4,Shas,2.9,IL-4-4,Shase/Shas,455,SHAS
IL,6,prtvtbil,5,Meretz,2.2,IL-1-4,Meretz,3131,Meretz
IL,6,prtvtbil,6,The Jewish House,2.1,IL-1-5,Mafdal National Religious Party / The Jewish House,1447,Mafdal
IL,6,prtvtbil,7,Ya'Hadut Ha'Tora,2.8,IL-4-7,"Yahadut-hatora, Agudat-Isarel, Degel-hatora United Torah Judaism",1075,YH
IL,6,prtvtbil,8,Gil- Gimlaey Israeli la' Knesset,0.6,IL-6-8,Gimlaim Pensioners of Israel to the Knesset/Gil- Gimlaey Israeli la' Knesset,1648,Dor/Gil
IL,6,prtvtbil,9,Israel Beiteinu,4.1,IL-5-9,Yisrael Beiteinu,235,YB
IL,6,prtvtbil,10,Ha'ihud HaLeumi,0.9,IL-5-10,Haehud haleumi/Ha'ihud HaLeumi,953,HH
IL,6,prtvtbil,11,HaTnu`a HaYeruqa,0.3,IL-6-11,HaTnu`a HaYeruqa,2740,1-perc
IL,6,prtvtbil,12,Ale Yarok,0.3,IL-5-12,Ale Yarok,3129,AlYa
IL,6,prtvtbil,13,HaYerukim,0.3,IL-4-16,HaYerukim,3700,HY
IL,6,prtvtbil,14,Hadash,1.4,IL-1-17,Hadash,421,Hadash
IL,6,prtvtbil,15,Balad,1.1,IL-5-15,Balad,1663,Balad
IL,6,prtvtbil,16,Ra'am- Ta'al,1.9,IL-5-16,Ra'am- Ta'al,1047,RT
IL,6,prtvtbil,17,Other,0.1,NA,NA,NA,NA
IL,6,prtvtbil,18,A white ballot (empty ballot note),0.2,IL-6-18,A white ballot (empty ballot note),3037,tech
IL,6,prtvtbil,20,Not applicable,31.7,NA,NA,NA,NA
IL,6,prtvtbil,21,Refusal,9.1,NA,NA,NA,NA
IL,6,prtvtbil,22,Don't know,1.4,NA,NA,NA,NA
IL,7,prtvtcil,1,HaMahane HaTzioni,13.3,IL-7-1,HaMahane HaTzioni,3955,ally
IL,7,prtvtcil,2,HaLikud,21,IL-7-2,HaLikud,1036,L
IL,7,prtvtcil,3,Yisrael Beiteinu,2.6,IL-5-9,Yisrael Beiteinu,235,YB
IL,7,prtvtcil,4,Shas,4,IL-4-4,Shase/Shas,455,SHAS
IL,7,prtvtcil,5,Meretz,4.4,IL-1-4,Meretz,3131,Meretz
IL,7,prtvtcil,6,HaBayit HaYehudi,5.1,IL-7-6,HaBayit HaYehudi,3677,HH
IL,7,prtvtcil,7,Yahadut HaTora,2.1,IL-7-7,Yahadut HaTora,1075,YH
IL,7,prtvtcil,8,Yesh Atid,5.8,IL-7-8,Yesh Atid,3128,Yesh
IL,7,prtvtcil,9,Kulanu,4.3,IL-7-9,Kulanu,3273,Kulanu
IL,7,prtvtcil,10,Yachad,1.3,IL-7-10,Yachad,3274,Yachad
IL,7,prtvtcil,11,HaReshima HaMeshutefet,10.7,IL-7-11,HaReshima HaMeshutefet,1337,Raam
IL,7,prtvtcil,12,HaReshima HaArvit,0.3,IL-7-12,HaReshima HaArvit,1337,Raam
IL,7,prtvtcil,13,Ale Yarok,0.4,IL-5-12,Ale Yarok,3129,AlYa
IL,7,prtvtcil,14,Other,0.3,NA,NA,NA,NA
IL,7,prtvtcil,15,White ballot,0.5,IL-7-15,White Ballot,3037,tech
IL,7,prtvtcil,16,Not applicable,16.9,NA,NA,NA,NA
IL,7,prtvtcil,17,Refusal,7.1,NA,NA,NA,NA
IS,2,prtvtis,1,Progressive Party,15.9,IS-6-2,Framsóknarflokkinn Progressive Party,964,F
IS,2,prtvtis,2,Liberal Party,5,IS-6-5,Frjálslynda flokkinn Liberal Party,1224,Ff
IS,2,prtvtis,3,Social Democratic Alliance,22.3,IS-6-1,Samfylkinguna Social Democratic Alliance,1396,Sam
IS,2,prtvtis,4,Independence Party,22.6,IS-2-4,Independence Party,363,Sj
IS,2,prtvtis,5,The Left Green Movement,7.9,IS-2-5,The Left Green Movement,457,Graen
IS,2,prtvtis,6,Blank vote,2.2,IS-2-6,Blank vote,3033,tech
IS,2,prtvtis,7,Other parties,0.3,IS-2-7,1 Other,1844,etc
IS,2,prtvtis,8,Not applicable,13.3,NA,NA,NA,NA
IS,2,prtvtis,9,Refusal,6.6,NA,NA,NA,NA
IS,2,prtvtis,10,Don't know,2.6,NA,NA,NA,NA
IS,2,prtvtis,11,No answer,1.2,NA,NA,NA,NA
IS,6,prtvtais,1,Samfylkinguna,19.1,IS-6-1,Samfylkinguna Social Democratic Alliance,1396,Sam
IS,6,prtvtais,2,Framsóknarflokkinn,9.6,IS-6-2,Framsóknarflokkinn Progressive Party,964,F
IS,6,prtvtais,3,Sjálfstæðisflokkinn,20.3,IS-6-3,Sjálfstæðisflokkinn,363,Sj
IS,6,prtvtais,4,Vinstri hreyfinguna-Grænt framboð,14.1,IS-6-4,Vinstri hreyfinguna-Grænt framboð,457,Graen
IS,6,prtvtais,5,Frjálslynda flokkinn,0.7,IS-6-5,Frjálslynda flokkinn Liberal Party,1224,Ff
IS,6,prtvtais,6,Borgarahreyfinguna,2.7,IS-6-6,Borgarahreyfinguna,224,B
IS,6,prtvtais,8,Skilaði auðu/ógildu,2.5,IS-6-8,Skilaði auðu/ógildu,3033,tech
IS,6,prtvtais,9,Not applicable,22.5,NA,NA,NA,NA
IS,6,prtvtais,10,Refusal,4.4,NA,NA,NA,NA
IS,6,prtvtais,11,Don't know,3.7,NA,NA,NA,NA
IS,6,prtvtais,12,No answer,0.4,NA,NA,NA,NA
IT,1,prtvtit,1,Democratici di Sinistra,13.8,IT-1-1,Democratici di Sinistra,878,DS
IT,1,prtvtit,2,La Margherita,6.3,IT-1-2,La Margherita,279,DL-M
IT,1,prtvtit,3,Comunisti Italiani,0.7,IT-2-3,Comunisti Italiani,1635,PdCI
IT,1,prtvtit,4,Verdi e Sdi (Girasole),1.3,IT-1-4,Verdi e Sdi (Girasole),1782,Giras
IT,1,prtvtit,6,Rifondazione Comunista,2.9,IT-2-6,Rifondazione Comunista,1404,PRC
IT,1,prtvtit,7,Forza Italia,14.4,IT-1-7,Forza Italia,1626,FI
IT,1,prtvtit,8,Alleanza Nazionale,5.4,IT-2-8,Alleanza Nazionale,813,AN
IT,1,prtvtit,9,CCD-CDU (Biancofiore),1.2,IT-2-9,CCD-CDU (Biancofiore),962,CCD/CDU
IT,1,prtvtit,10,Lega Nord,0.9,IT-2-10,Lega Nord,1221,LN
IT,1,prtvtit,11,Nuovo PSI,0.5,IT-1-11,PSI Nuovo,888,NPSI
IT,1,prtvtit,12,Lista Di Pietro,0.4,IT-2-12,Lista Di Pietro,768,IdV
IT,1,prtvtit,13,Democrazia Europea,0.3,IT-1-13,Democrazia Europea,1327,DE
IT,1,prtvtit,14,Pannella-Bonino,0.7,IT-1-14,Pannella-Bonino,2134,LB
IT,1,prtvtit,15,Fiamma Tricolore,0.2,IT-2-15,Fiamma Tricolore,1101,MSFT
IT,1,prtvtit,16,Altro,0.2,IT-6-14,Altro,NA,NA
IT,1,prtvtit,17,Ha votato solo al maggioritario,1.3,IT-1-17,Ha votato solo al maggioritario,3038,tech
IT,1,prtvtit,18,Not applicable,14.7,NA,NA,NA,NA
IT,1,prtvtit,19,Refusal,33.1,NA,NA,NA,NA
IT,1,prtvtit,20,Don t know,1.6,IT-1-20,Don t know,NA,NA
IT,2,prtvtait,1,Democratici di sinistra,13.9,IT-1-1,Democratici di Sinistra,878,DS
IT,2,prtvtait,2,La Margherita,5.4,IT-1-2,La Margherita,279,DL-M
IT,2,prtvtait,3,Comunisti Italiani,2,IT-2-3,Comunisti Italiani,1635,PdCI
IT,2,prtvtait,4,Verdi e SDI (Girasole),1.1,IT-1-4,Verdi e Sdi (Girasole),1782,Giras
IT,2,prtvtait,5,SVP (Sudtirol Volkspartei - Partito Popolare Sudtirolese),0.1,IT-2-5,SVP Sudtirol Volkspartei - Partito Popolare Sudtirolese,1369,SVP
IT,2,prtvtait,6,Rifondazione Comunista,3.2,IT-2-6,Rifondazione Comunista,1404,PRC
IT,2,prtvtait,7,Forza Italia,14.1,IT-1-7,Forza Italia,1626,FI
IT,2,prtvtait,8,Alleanza Nazionale,7.1,IT-2-8,Alleanza Nazionale,813,AN
IT,2,prtvtait,9,CCD-CDU,1.2,IT-2-9,CCD-CDU,962,CCD/CDU
IT,2,prtvtait,10,Lega Nord,2.6,IT-2-10,Lega Nord,1221,LN
IT,2,prtvtait,11,Nuovo PSI,0.3,IT-1-11,PSI Nuovo,888,NPSI
IT,2,prtvtait,12,Lista di Pietro,0.5,IT-2-12,Lista Di Pietro,768,IdV
IT,2,prtvtait,13,Democrazia Europea,0.2,IT-1-13,Democrazia Europea,1327,DE
IT,2,prtvtait,14,Pannella-Bonino,0.7,IT-1-14,Pannella-Bonino,2134,LB
IT,2,prtvtait,15,Fiamma Tricolore,0.3,IT-2-15,Fiamma Tricolore,1101,MSFT
IT,2,prtvtait,16,Other,0.9,NA,NA,NA,NA
IT,2,prtvtait,17,Scheda bianca,0.5,IT-2-17,Scheda bianca,NA,NA
IT,2,prtvtait,18,Ulivo,0.3,IT-2-18,Ulivo,1737,Ulivo
IT,2,prtvtait,19,Ha votato solo al maggioritario,0.7,IT-1-17,Ha votato solo al maggioritario,3038,tech
IT,2,prtvtait,20,Not applicable,19.2,NA,NA,NA,NA
IT,2,prtvtait,21,Refusal,20.4,NA,NA,NA,NA
IT,2,prtvtait,22,Don't know,5.7,NA,NA,NA,NA
IT,6,prtvtbit,1,Partido Democratico (PD),21.1,IT-6-1,PD Partido Democratico,802,PD
IT,6,prtvtbit,2,Sinistra Ecologia e Libertà (SEL),3.3,IT-6-2,SEL Sinistra Ecologia e Libertà,1212,SI
IT,6,prtvtbit,3,Rivoluzione Civile (Ingroia),1.4,IT-6-3,Rivoluzione Civile Ingroia,2277,RC
IT,6,prtvtbit,4,Movimento 5 Stelle,13.1,IT-6-4,Movimento 5 Stelle,2046,M5S
IT,6,prtvtbit,5,Scelta Civica (con Monti),2.9,IT-6-5,Scelta Civica con Monti,2281,SC
IT,6,prtvtbit,6,UDC,0.9,IT-6-6,UDC,201,UdC
IT,6,prtvtbit,8,Popolo delle Libertà (PDL),9.1,IT-6-8,PDL Popolo delle Libertà,365,IPdL
IT,6,prtvtbit,9,Lega Nord,0.8,IT-2-10,Lega Nord,1221,LN
IT,6,prtvtbit,10,Fratelli d'Italia,0.2,IT-6-10,Fratelli d'Italia,2280,FdI
IT,6,prtvtbit,12,FARE - Giannino,0.9,IT-6-12,FARE FARE - Giannino,2279,FiD
IT,6,prtvtbit,13,La destra,0.3,IT-6-13,La destra,2415,1-perc
IT,6,prtvtbit,14,Altro,1.7,IT-6-14,Altro,NA,NA
IT,6,prtvtbit,15,Not applicable,22.5,NA,NA,NA,NA
IT,6,prtvtbit,16,Refusal,17.2,NA,NA,NA,NA
IT,6,prtvtbit,17,Don't know,2.9,NA,NA,NA,NA
IT,6,prtvtbit,18,No answer,1.6,NA,NA,NA,NA
LU,1,prtvtlu,1,Parti Chrétien Social (PCS),15.1,LU-2-1,PCS Parti Chrétien Social,539,CSV
LU,1,prtvtlu,2,Parti Socialiste Ouvrier Luxembourgeois (PSOL),10.2,LU-1-2,PSOL Parti Socialiste Ouvrier Luxembourgeois,186,LSAP
LU,1,prtvtlu,3,Parti Démocrate (PD),5.7,LU-1-3,PD Parti Démocrate,300,DP
LU,1,prtvtlu,4,Les Verts,2.6,LU-2-4,Les Verts,1138,Greng/GAP
LU,1,prtvtlu,5,La Gauche,0.6,LU-1-5,La Gauche,271,DL
LU,1,prtvtlu,6,Comité d'action pour la Démocracie et la Justice Sociale,1.4,LU-2-6,Comité d'action pour la Démocracie et la Justice Sociale,1114,AR/ADR
LU,1,prtvtlu,7,Autres,1.1,LU-2-7,Autres,1847,etc
LU,1,prtvtlu,8,Not applicable,45.4,NA,NA,NA,NA
LU,1,prtvtlu,9,Refusal,10.1,NA,NA,NA,NA
LU,1,prtvtlu,10,Don't know,7,NA,NA,NA,NA
LU,1,prtvtlu,11,No answer,0.7,NA,NA,NA,NA
LU,2,prtvtlu,1,Parti Chrétien Social (PCS),22.4,LU-2-1,PCS Parti Chrétien Social,539,CSV
LU,2,prtvtlu,2,Parti Socialiste Ouvrier Luxembourgeois (PSOL),10.6,LU-1-2,PSOL Parti Socialiste Ouvrier Luxembourgeois,186,LSAP
LU,2,prtvtlu,3,Parti Démocrate (PD),6.3,LU-1-3,PD Parti Démocrate,300,DP
LU,2,prtvtlu,4,Les Verts,4.3,LU-2-4,Les Verts,1138,Greng/GAP
LU,2,prtvtlu,5,La Gauche,0.4,LU-1-5,La Gauche,271,DL
LU,2,prtvtlu,6,Comité d'action pour la Démocracie et la Justice Sociale,2.5,LU-2-6,Comité d'action pour la Démocracie et la Justice Sociale,1114,AR/ADR
LU,2,prtvtlu,7,Autres,1.6,LU-2-7,Autres,1847,etc
LU,2,prtvtlu,8,Not applicable,35.8,NA,NA,NA,NA
LU,2,prtvtlu,9,Refusal,9,NA,NA,NA,NA
LU,2,prtvtlu,10,Don't know,6.1,NA,NA,NA,NA
LU,2,prtvtlu,11,No answer,1,NA,NA,NA,NA
NL,1,prtvtnl,1,Christian Democratic Party,24.2,NL-1-1,Christian Democratic Party,1157,CDA
NL,1,prtvtnl,2,Labour Party,14.1,NL-2-2,Labour Party,1234,PvdA
NL,1,prtvtnl,3,Party for Freedom and Democracy,11.7,NL-6-1,Party for Freedom and Democracy / People's Party for Freedom and Democracy,828,VVD
NL,1,prtvtnl,4,List Pim Fortuyn,11,NL-1-4,List Pim Fortuyn,1528,LPF
NL,1,prtvtnl,5,Democrats `66,4.6,NL-6-6,Democrats 66,45,D66
NL,1,prtvtnl,6,Green Left,6.2,NL-5-7,Green Left,1537,GL
NL,1,prtvtnl,7,Socialist Party,5.5,NL-7-4,Socialist Party,1363,SP
NL,1,prtvtnl,8,Christian Union,1.9,NL-4-8,Christian Union,1459,CU
NL,1,prtvtnl,9,Liveable Netherlands,1.2,NL-1-9,Liveable Netherlands,1420,LN
NL,1,prtvtnl,10,Social Reformed Party,0.8,NL-2-10,Social Reformed Party / Political Reformed Party,1178,SGP
NL,1,prtvtnl,11,Other,0.3,NA,NA,NA,NA
NL,1,prtvtnl,12,Not applicable,17,NA,NA,NA,NA
NL,1,prtvtnl,13,Refusal,0.8,NA,NA,NA,NA
NL,1,prtvtnl,14,Don't know,0.8,NA,NA,NA,NA
NL,2,prtvtanl,1,Christian Democratic Party,20.7,NL-1-1,Christian Democratic Party,1157,CDA
NL,2,prtvtanl,2,Labour Party,20.6,NL-2-2,Labour Party,1234,PvdA
NL,2,prtvtanl,3,People's Party for Freedom and Democracy,13.9,NL-6-1,Party for Freedom and Democracy / People's Party for Freedom and Democracy,828,VVD
NL,2,prtvtanl,4,List Pim Fortuyn,2.2,NL-1-4,List Pim Fortuyn,1528,LPF
NL,2,prtvtanl,5,Democrats 66,3.2,NL-6-6,Democrats 66,45,D66
NL,2,prtvtanl,6,Green Left,4.7,NL-5-7,Green Left,1537,GL
NL,2,prtvtanl,7,Socialist Party,5.7,NL-7-4,Socialist Party,1363,SP
NL,2,prtvtanl,8,Christian Union,1.6,NL-4-8,Christian Union,1459,CU
NL,2,prtvtanl,9,Liveable Netherlands,0.3,NL-1-9,Liveable Netherlands,1420,LN
NL,2,prtvtanl,10,Political Reformed Party,0.8,NL-2-10,Social Reformed Party / Political Reformed Party,1178,SGP
NL,2,prtvtanl,11,Party for the Animals,0.6,NL-7-10,Party for the Animals,1467,PvdD
NL,2,prtvtanl,12,Other,0.2,NA,NA,NA,NA
NL,2,prtvtanl,13,Blanc,0.2,NL-5-13,Blanc,3061,tech
NL,2,prtvtanl,14,Not applicable,22.7,NA,NA,NA,NA
NL,2,prtvtanl,15,Refusal,1.4,NA,NA,NA,NA
NL,2,prtvtanl,16,Don't know,1,NA,NA,NA,NA
NL,2,prtvtanl,17,No answer,0.1,NA,NA,NA,NA
NL,3,prtvtbnl,1,Christian Democratic Party,19.3,NL-1-1,Christian Democratic Party,1157,CDA
NL,3,prtvtbnl,2,Labour Party,19.4,NL-2-2,Labour Party,1234,PvdA
NL,3,prtvtbnl,3,Party for Freedom and Democracy,14.3,NL-6-1,Party for Freedom and Democracy / People's Party for Freedom and Democracy,828,VVD
NL,3,prtvtbnl,4,List Pim Fortuyn,3.7,NL-1-4,List Pim Fortuyn,1528,LPF
NL,3,prtvtbnl,5,Democrats `66,4.4,NL-6-6,Democrats 66,45,D66
NL,3,prtvtbnl,6,Green Left,3.8,NL-5-7,Green Left,1537,GL
NL,3,prtvtbnl,7,Socialistic Party,6.2,NL-7-4,Socialist Party,1363,SP
NL,3,prtvtbnl,8,Christian Union,2.1,NL-4-8,Christian Union,1459,CU
NL,3,prtvtbnl,9,Liveable Netherlands,0.2,NL-1-9,Liveable Netherlands,1420,LN
NL,3,prtvtbnl,10,Social Reformed Party,0.8,NL-2-10,Social Reformed Party / Political Reformed Party,1178,SGP
NL,3,prtvtbnl,11,Other,0.7,NA,NA,NA,NA
NL,3,prtvtbnl,12,Blanc,0.3,NL-5-13,Blanc,3061,tech
NL,3,prtvtbnl,13,Not applicable,21.4,NA,NA,NA,NA
NL,3,prtvtbnl,14,Refusal,1,NA,NA,NA,NA
NL,3,prtvtbnl,15,Don't know,2.3,NA,NA,NA,NA
NL,4,prtvtcnl,1,Christian Democratic Party,21.3,NL-1-1,Christian Democratic Party,1157,CDA
NL,4,prtvtcnl,2,Labour Party,18.6,NL-2-2,Labour Party,1234,PvdA
NL,4,prtvtcnl,3,Party for Freedom and Democracy,11.5,NL-6-1,Party for Freedom and Democracy / People's Party for Freedom and Democracy,828,VVD
NL,4,prtvtcnl,4,List Pim Fortuyn,1.2,NL-1-4,List Pim Fortuyn,1528,LPF
NL,4,prtvtcnl,5,Democrats `66,2.9,NL-6-6,Democrats 66,45,D66
NL,4,prtvtcnl,6,Green Left,4.8,NL-5-7,Green Left,1537,GL
NL,4,prtvtcnl,7,Socialistic Party,9.9,NL-7-4,Socialist Party,1363,SP
NL,4,prtvtcnl,8,Christian Union,3.6,NL-4-8,Christian Union,1459,CU
NL,4,prtvtcnl,9,Liveable Netherlands,0.1,NL-1-9,Liveable Netherlands,1420,LN
NL,4,prtvtcnl,10,Social Reformed Party,1,NL-2-10,Social Reformed Party / Political Reformed Party,1178,SGP
NL,4,prtvtcnl,11,PVV (List Wilders),2,NL-5-3,PVV List Wilders Group Geert Wilders,298,PVV
NL,4,prtvtcnl,12,Party for the Animals,1.5,NL-7-10,Party for the Animals,1467,PvdD
NL,4,prtvtcnl,13,Other,0.1,NA,NA,NA,NA
NL,4,prtvtcnl,14,Blanc,0.3,NL-5-13,Blanc,3061,tech
NL,4,prtvtcnl,15,Not applicable,18.6,NA,NA,NA,NA
NL,4,prtvtcnl,16,Refusal,1.2,NA,NA,NA,NA
NL,4,prtvtcnl,17,Don't know,1.5,NA,NA,NA,NA
NL,5,prtvtdnl,1,Party for Freedom and Democracy,15.7,NL-6-1,Party for Freedom and Democracy / People's Party for Freedom and Democracy,828,VVD
NL,5,prtvtdnl,2,Labour Party,14.7,NL-2-2,Labour Party,1234,PvdA
NL,5,prtvtdnl,3,PVV (List Wilders),9.9,NL-5-3,PVV List Wilders Group Geert Wilders,298,PVV
NL,5,prtvtdnl,4,Christian Democratic Party,10.9,NL-1-1,Christian Democratic Party,1157,CDA
NL,5,prtvtdnl,5,Socialistic Party,7.3,NL-7-4,Socialist Party,1363,SP
NL,5,prtvtdnl,6,Democrats `66,6.9,NL-6-6,Democrats 66,45,D66
NL,5,prtvtdnl,7,Green Left,6,NL-5-7,Green Left,1537,GL
NL,5,prtvtdnl,8,Christian Union,3.1,NL-4-8,Christian Union,1459,CU
NL,5,prtvtdnl,9,Social Reformed Party,1.4,NL-2-10,Social Reformed Party / Political Reformed Party,1178,SGP
NL,5,prtvtdnl,10,Party for the Animals,1,NL-7-10,Party for the Animals,1467,PvdD
NL,5,prtvtdnl,11,TON (List Verdonk),0.2,NL-5-11,TON List Verdonk,1656,TOP
NL,5,prtvtdnl,12,Other,0.5,NA,NA,NA,NA
NL,5,prtvtdnl,13,Blanc,0.4,NL-5-13,Blanc,3061,tech
NL,5,prtvtdnl,14,Not applicable,19.8,NA,NA,NA,NA
NL,5,prtvtdnl,15,Refusal,1.6,NA,NA,NA,NA
NL,5,prtvtdnl,16,Don't know,0.5,NA,NA,NA,NA
NL,6,prtvtenl,1,Party for Freedom and Democracy,19.6,NL-6-1,Party for Freedom and Democracy / People's Party for Freedom and Democracy,828,VVD
NL,6,prtvtenl,2,Labour Party,19.1,NL-2-2,Labour Party,1234,PvdA
NL,6,prtvtenl,3,PVV (List Wilders),5.2,NL-5-3,PVV List Wilders Group Geert Wilders,298,PVV
NL,6,prtvtenl,4,Christian Democratic Party,7.5,NL-1-1,Christian Democratic Party,1157,CDA
NL,6,prtvtenl,5,Socialistic Party,7.7,NL-7-4,Socialist Party,1363,SP
NL,6,prtvtenl,6,Democrats `66,6.8,NL-6-6,Democrats 66,45,D66
NL,6,prtvtenl,7,Green Left,2.2,NL-5-7,Green Left,1537,GL
NL,6,prtvtenl,8,Christian Union,2.2,NL-4-8,Christian Union,1459,CU
NL,6,prtvtenl,9,Social Reformed Party,1.8,NL-2-10,Social Reformed Party / Political Reformed Party,1178,SGP
NL,6,prtvtenl,10,Party for the Animals,1.5,NL-7-10,Party for the Animals,1467,PvdD
NL,6,prtvtenl,11,Pirate Party,0.3,NL-6-11,Pirate Party,2841,1-perc
NL,6,prtvtenl,12,50Plus,1.7,NL-6-12,50Plus,714,50+
NL,6,prtvtenl,13,Other,0.7,NA,NA,NA,NA
NL,6,prtvtenl,14,Blanc,0.4,NL-5-13,Blanc,3061,tech
NL,6,prtvtenl,15,Not applicable,19.2,NA,NA,NA,NA
NL,6,prtvtenl,16,Refusal,2.1,NA,NA,NA,NA
NL,6,prtvtenl,17,Don't know,2.2,NA,NA,NA,NA
NL,7,prtvtfnl,1,People's Party for Freedom and Democracy,16.8,NL-6-1,Party for Freedom and Democracy / People's Party for Freedom and Democracy,828,VVD
NL,7,prtvtfnl,2,Labour Party,11,NL-2-2,Labour Party,1234,PvdA
NL,7,prtvtfnl,3,Party for Freedom,5.7,NL-7-3,Party for Freedom,298,PVV
NL,7,prtvtfnl,4,Socialist Party,7.7,NL-7-4,Socialist Party,1363,SP
NL,7,prtvtfnl,5,Christian Democratic Appeal,8.8,NL-7-5,Christian Democratic Appeal,1157,CDA
NL,7,prtvtfnl,6,Democrats 66,9.4,NL-6-6,Democrats 66,45,D66
NL,7,prtvtfnl,7,Christian Union,2.6,NL-4-8,Christian Union,1459,CU
NL,7,prtvtfnl,8,Green Left,3.6,NL-5-7,Green Left,1537,GL
NL,7,prtvtfnl,9,Reformed Political Party,1.4,NL-7-9,Reformed Political Party,1178,SGP
NL,7,prtvtfnl,10,Party for the Animals,1.6,NL-7-10,Party for the Animals,1467,PvdD
NL,7,prtvtfnl,11,50PLUS,1.2,NL-6-12,50Plus,714,50+
NL,7,prtvtfnl,12,Other,0.5,NA,NA,NA,NA
NL,7,prtvtfnl,13,Blanc,0.2,NL-5-13,Blanc,3061,tech
NL,7,prtvtfnl,14,Not applicable,25.8,NA,NA,NA,NA
NL,7,prtvtfnl,15,Refusal,1,NA,NA,NA,NA
NL,7,prtvtfnl,16,Don't know,2.6,NA,NA,NA,NA
NL,7,prtvtfnl,17,No answer,0.1,NA,NA,NA,NA
NO,1,prtvtno,1,Red Electoral Alliance (RV),0.7,NO-3-1,RV Red Electoral Alliance,44,RV
NO,1,prtvtno,2,Socialist left party (SV),9.9,NO-2-2,SV Socialist Left Party,719,SV
NO,1,prtvtno,3,Labour Party (A),18.6,NO-6-3,Labour Party,448,DNA
NO,1,prtvtno,4,Liberal Party (V),2.8,NO-7-4,Liberal Party,1173,V
NO,1,prtvtno,5,Christian Democratic Party (Krf),10.3,NO-1-5,KRF Christian Democratic Party,705,KrF
NO,1,prtvtno,6,Centre Party (Sp),4.6,NO-3-6,SP Centre Party,1072,Sp/Bp
NO,1,prtvtno,7,Conservative Party (H),16.2,NO-7-7,Conservative Party,503,H
NO,1,prtvtno,8,Progress Party (FrP),12.2,NO-3-8,FRP Progress Party,101,FrP
NO,1,prtvtno,9,Coast Party (KYST),0.6,NO-1-9,KYST Coast Party,677,Kp
NO,1,prtvtno,10,Other,1,NA,NA,NA,NA
NO,1,prtvtno,11,Not applicable,19.1,NA,NA,NA,NA
NO,1,prtvtno,12,Refusal,2.9,NA,NA,NA,NA
NO,1,prtvtno,13,Don't know,1.2,NA,NA,NA,NA
NO,2,prtvtno,1,Red Electoral Alliance (RV),0.8,NO-3-1,RV Red Electoral Alliance,44,RV
NO,2,prtvtno,2,Socialist left party (SV),10.8,NO-2-2,SV Socialist Left Party,719,SV
NO,2,prtvtno,3,Labour Party (A),20.5,NO-6-3,Labour Party,448,DNA
NO,2,prtvtno,4,Liberal Party (V),2.9,NO-7-4,Liberal Party,1173,V
NO,2,prtvtno,5,Christian Democratic Party (Krf),6.7,NO-1-5,KRF Christian Democratic Party,705,KrF
NO,2,prtvtno,6,Centre Party (Sp),4.7,NO-3-6,SP Centre Party,1072,Sp/Bp
NO,2,prtvtno,7,Conservative Party (H),15.6,NO-7-7,Conservative Party,503,H
NO,2,prtvtno,8,Progress Party (FrP),11.1,NO-3-8,FRP Progress Party,101,FrP
NO,2,prtvtno,9,Coast Party (KYST),0.3,NO-1-9,KYST Coast Party,677,Kp
NO,2,prtvtno,10,Other,1,NA,NA,NA,NA
NO,2,prtvtno,11,Not applicable,22,NA,NA,NA,NA
