ess_cntry,essround,ess_variable,ess_party,ess_party_id,ess_id,first_ess_id,country
IT,6,prtvtbit,Scelta Civica (con Monti),5,IT-6-5-v,IT-6-5-v,ITA
IT,6,prtvtbit,UDC,6,IT-6-6-v,IT-6-6-v,ITA
IT,6,prtvtbit,Popolo delle Libertà (PdL),8,IT-6-8-v,IT-6-8-v,ITA
IT,6,prtvtbit,Lega Nord,9,IT-6-9-v,IT-1-11-v,ITA
IT,6,prtvtbit,Fratelli d'Italia,10,IT-6-10-v,IT-6-10-v,ITA
IT,6,prtvtbit,FARE - Giannino,12,IT-6-12-v,IT-6-12-v,ITA
IT,6,prtvtbit,La destra,13,IT-6-13-v,IT-6-13-v,ITA
IT,6,prtvtbit,Altro,14,IT-6-14-v,IT-1-17-v,ITA
IT,6,prtclbit,Partido Democratico (PD),1,IT-6-1-c,IT-6-1-c,ITA
IT,6,prtclbit,Sinistra Ecologia e Libertà (SEL),2,IT-6-2-c,IT-6-2-c,ITA
IT,6,prtclbit,Rivoluzione Civile (Ingroia),3,IT-6-3-c,IT-6-3-c,ITA
IT,6,prtclbit,Movimento 5 Stelle,4,IT-6-4-c,IT-6-4-c,ITA
IT,6,prtclbit,Scelta Civica (con Monti),5,IT-6-5-c,IT-6-5-c,ITA
IT,6,prtclbit,UDC,6,IT-6-6-c,IT-6-6-c,ITA
IT,6,prtclbit,Popolo delle Libertà (PDL),8,IT-6-8-c,IT-6-8-c,ITA
IT,6,prtclbit,Lega Nord,9,IT-6-9-c,IT-1-11-c,ITA
IT,6,prtclbit,Fratelli d'Italia,10,IT-6-10-c,IT-6-10-c,ITA
IT,6,prtclbit,Radicali Italiani (Amnistia giustizia e libertà),11,IT-6-11-c,IT-6-11-c,ITA
IT,6,prtclbit,FARE - Giannino,12,IT-6-12-c,IT-6-12-c,ITA
IT,6,prtclbit,La destra,13,IT-6-13-c,IT-6-13-c,ITA
IT,6,prtclbit,Altro,14,IT-6-14-c,IT-1-17-c,ITA
IT,8,prtvtbit,Partido Democratico (PD),1,IT-8-1-v,IT-6-1-v,ITA
IT,8,prtvtbit,Sinistra Ecologia e Libertà (SEL),2,IT-8-2-v,IT-6-2-v,ITA
IT,8,prtvtbit,Rivoluzione Civile (Ingroia),3,IT-8-3-v,IT-6-3-v,ITA
IT,8,prtvtbit,Movimento 5 Stelle,4,IT-8-4-v,IT-6-4-v,ITA
IT,8,prtvtbit,Scelta Civica (con Monti),5,IT-8-5-v,IT-6-5-v,ITA
IT,8,prtvtbit,UDC,6,IT-8-6-v,IT-6-6-v,ITA
IT,8,prtvtbit,FLI,7,IT-8-7-v,IT-8-7-v,ITA
IT,8,prtvtbit,Popolo delle Libertà (PdL),8,IT-8-8-v,IT-6-8-v,ITA
IT,8,prtvtbit,Lega Nord,9,IT-8-9-v,IT-1-11-v,ITA
IT,8,prtvtbit,Fratelli d'Italia,10,IT-8-10-v,IT-6-10-v,ITA
IT,8,prtvtbit,Radicali Italiani (Amnistia giustizia e libertà),11,IT-8-11-v,IT-8-11-v,ITA
IT,8,prtvtbit,FARE - Giannino,12,IT-8-12-v,IT-6-12-v,ITA
IT,8,prtvtbit,La destra,13,IT-8-13-v,IT-6-13-v,ITA
IT,8,prtvtbit,Altro,14,IT-8-14-v,IT-1-17-v,ITA
IT,8,prtclcit,Movimento 5 Stelle,1,IT-8-1-c,IT-6-4-c,ITA
IT,8,prtclcit,Partido Democratico (PD),2,IT-8-2-c,IT-6-1-c,ITA
IT,8,prtclcit,Lega Nord,3,IT-8-3-c,IT-1-11-c,ITA
IT,8,prtclcit,Forza Italia,4,IT-8-4-c,IT-8-4-c,ITA
IT,8,prtclcit,Fratelli d'Italia - An,5,IT-8-5-c,IT-6-10-c,ITA
IT,8,prtclcit,Articolo 1 Mdp,6,IT-8-6-c,IT-8-6-c,ITA
IT,8,prtclcit,Alternativa popolare,7,IT-8-7-c,IT-8-7-c,ITA
IT,8,prtclcit,Sinistra italiana,8,IT-8-8-c,IT-6-2-c,ITA
IT,8,prtclcit,Altro (scrivere),9,IT-8-9-c,IT-1-17-c,ITA
IT,9,prtvtcit,Partido Democratico (PD),1,IT-9-1-v,IT-6-1-v,ITA
IT,9,prtvtcit,+ Europa,2,IT-9-2-v,IT-9-2-v,ITA
IT,9,prtvtcit,Italia Europa Insieme,3,IT-9-3-v,IT-9-3-v,ITA
IT,9,prtvtcit,Civia Popolare Lorenzin,4,IT-9-4-v,IT-9-4-v,ITA
IT,9,prtvtcit,SVP-PATT,5,IT-9-5-v,IT-9-5-v,ITA
IT,9,prtvtcit,Liberi e Uguali,6,IT-9-6-v,IT-9-6-v,ITA
IT,9,prtvtcit,Movimento 5 Stelle,7,IT-9-7-v,IT-6-4-v,ITA
IT,9,prtvtcit,Forza Italia,8,IT-9-8-v,IT-1-8-v,ITA
IT,9,prtvtcit,Lega Nord,9,IT-9-9-v,IT-1-11-v,ITA
IT,9,prtvtcit,Fratelli d'Italia,10,IT-9-10-v,IT-6-10-v,ITA
IT,9,prtvtcit,Noi con l'Italia - UDC,11,IT-9-11-v,IT-9-11-v,ITA
IT,9,prtvtcit,Potere al popolo,12,IT-9-12-v,IT-9-12-v,ITA
IT,9,prtvtcit,Casapound Italia,13,IT-9-13-v,IT-9-13-v,ITA
IT,9,prtvtcit,Altro,14,IT-9-14-v,IT-1-17-v,ITA
IT,9,prtcldit,Partido Democratico (PD),1,IT-9-1-c,IT-6-1-c,ITA
IT,9,prtcldit,+ Europa,2,IT-9-2-c,IT-9-2-c,ITA
IT,9,prtcldit,Italia Europa Insieme,3,IT-9-3-c,IT-9-3-c,ITA
IT,9,prtcldit,Civia Popolare Lorenzin,4,IT-9-4-c,IT-9-4-c,ITA
IT,9,prtcldit,SVP-PATT,5,IT-9-5-c,IT-9-5-c,ITA
IT,9,prtcldit,Liberi e Uguali,6,IT-9-6-c,IT-9-6-c,ITA
IT,9,prtcldit,Movimento 5 Stelle,7,IT-9-7-c,IT-6-4-c,ITA
IT,9,prtcldit,Forza Italia,8,IT-9-8-c,IT-1-8-c,ITA
IT,9,prtcldit,Lega Nord,9,IT-9-9-c,IT-1-11-c,ITA
IT,9,prtcldit,Fratelli d'Italia,10,IT-9-10-c,IT-6-10-c,ITA
IT,9,prtcldit,Potere al popolo,12,IT-9-12-c,IT-9-12-c,ITA
IT,9,prtcldit,Casapound Italia,13,IT-9-13-c,IT-9-13-c,ITA
IT,9,prtcldit,Altro,14,IT-9-14-c,IT-1-17-c,ITA
IT,10,prtvtdit,Movimento 5 Stelle,1,IT-10-1-v,IT-6-4-v,ITA
IT,10,prtvtdit,Partido Democratico (PD),2,IT-10-2-v,IT-6-1-v,ITA
IT,10,prtvtdit,Lega,3,IT-10-3-v,IT-1-11-v,ITA
IT,10,prtvtdit,Forza Italia,4,IT-10-4-v,IT-1-8-v,ITA
IT,10,prtvtdit,Fratelli d'Italia con Giorgia Meloni,5,IT-10-5-v,IT-6-10-v,ITA
IT,10,prtvtdit,Liberi e Uguali (LEU),6,IT-10-6-v,IT-9-6-v,ITA
IT,10,prtvtdit,+ Europa,7,IT-10-7-v,IT-9-2-v,ITA
IT,10,prtvtdit,Noi con l'Italia - UDC,8,IT-10-8-v,IT-9-11-v,ITA
IT,10,prtvtdit,Potere al popolo,9,IT-10-9-v,IT-9-12-v,ITA
IT,10,prtvtdit,Casapound Italia,10,IT-10-10-v,IT-9-13-v,ITA
IT,10,prtvtdit,Italia Europa Insieme,11,IT-10-11-v,IT-9-3-v,ITA
IT,10,prtvtdit,Il popolo della famiglia,12,IT-10-12-v,IT-10-12-v,ITA
IT,10,prtvtdit,SVP-PATT,14,IT-10-14-v,IT-9-5-v,ITA
IT,10,prtvtdit,Altro,31,IT-10-31-v,IT-1-17-v,ITA
IT,10,prtvtdit,Blank vote,32,IT-10-32-v,IT-10-32-v,ITA
IT,10,prtcleit,Movimento 5 Stelle,1,IT-10-1-c,IT-6-4-c,ITA
IT,10,prtcleit,Partido Democratico,2,IT-10-2-c,IT-6-1-c,ITA
IT,10,prtcleit,Lega,3,IT-10-3-c,IT-1-11-c,ITA
IT,10,prtcleit,Forza Italia,4,IT-10-4-c,IT-1-8-c,ITA
IT,10,prtcleit,Fratelli d'Italia con Giorgia Meloni,5,IT-10-5-c,IT-6-10-c,ITA
IT,10,prtcleit,Liberi e Uguali (LEU),6,IT-10-6-c,IT-9-6-c,ITA
IT,10,prtcleit,+ Europa,7,IT-10-7-c,IT-9-2-c,ITA
IT,10,prtcleit,Noi con l'Italia - UDC,8,IT-10-8-c,IT-10-8-c,ITA
IT,10,prtcleit,Potere al popolo,9,IT-10-9-c,IT-9-12-c,ITA
IT,10,prtcleit,SVP-PATT,14,IT-10-14-c,IT-9-5-c,ITA
IT,10,prtcleit,Altro,31,IT-10-31-c,IT-1-17-c,ITA
IT,10,prtcleit,Italia Viva,33,IT-10-33-c,IT-10-33-c,ITA
IT,10,prtcleit,Unione Valdotaine,34,IT-10-34-c,IT-10-34-c,ITA
IT,10,prtcleit,Partito Comunista,35,IT-10-35-c,IT-10-35-c,ITA
IT,10,prtcleit,Vox Italia,36,IT-10-36-c,IT-10-36-c,ITA
IT,10,prtcleit,Partito Socialista,37,IT-10-37-c,IT-10-37-c,ITA
IT,10,prtcleit,Verdi/ Europa Verde,38,IT-10-38-c,IT-10-38-c,ITA
IT,10,prtcleit,Italexit,39,IT-10-39-c,IT-10-39-c,ITA
IT,10,prtcleit,Azione di Calenda,40,IT-10-40-c,IT-10-40-c,ITA
IT,11,prtvteit,Fratelli d'Italia,1,IT-11-1-v,IT-6-10-v,ITA
IT,11,prtvteit,Partido Democratico (PD),2,IT-11-2-v,IT-6-1-v,ITA
IT,11,prtvteit,Movimento 5 Stelle,3,IT-11-3-v,IT-6-4-v,ITA
IT,11,prtvteit,Lega,4,IT-11-4-v,IT-1-11-v,ITA
IT,11,prtvteit,Forza Italia,5,IT-11-5-v,IT-1-8-v,ITA
IT,11,prtvteit,Terzo Polo (Azione-Italia Viva),6,IT-11-6-v,IT-11-6-v,ITA
IT,11,prtvteit,Alleanza Verdi e Sinistra,7,IT-11-7-v,IT-11-7-v,ITA
IT,11,prtvteit,+ Europa,8,IT-11-8-v,IT-9-2-v,ITA
IT,11,prtvteit,Italexit,9,IT-11-9-v,IT-11-9-v,ITA
IT,11,prtvteit,Unione Popolare,10,IT-11-10-v,IT-11-10-v,ITA
IT,11,prtvteit,Italia Sovrana e Popolare,11,IT-11-11-v,IT-11-11-v,ITA
IT,11,prtvteit,Altro,31,IT-11-31-v,IT-1-17-v,ITA
IT,11,prtclfit,Fratelli d'Italia,1,IT-11-1-c,IT-6-10-c,ITA
IT,11,prtclfit,Partido Democratico (PD),2,IT-11-2-c,IT-6-1-c,ITA
IT,11,prtclfit,Movimento 5 Stelle,3,IT-11-3-c,IT-6-4-c,ITA
IT,11,prtclfit,Lega,4,IT-11-4-c,IT-1-11-c,ITA
IT,11,prtclfit,Forza Italia,5,IT-11-5-c,IT-1-8-c,ITA
IT,11,prtclfit,Terzo Polo (Azione-Italia Viva),6,IT-11-6-c,IT-11-6-c,ITA
IT,11,prtclfit,Alleanza Verdi e Sinistra,7,IT-11-7-c,IT-11-7-c,ITA
IT,11,prtclfit,+ Europa,8,IT-11-8-c,IT-9-2-c,ITA
IT,11,prtclfit,Italexit,9,IT-11-9-c,IT-11-9-c,ITA
IT,11,prtclfit,Unione Popolare,10,IT-11-10-c,IT-11-10-c,ITA
IT,11,prtclfit,Italia Sovrana e Popolare,11,IT-11-11-c,IT-11-11-c,ITA
IT,11,prtclfit,Altro,31,IT-11-31-c,IT-1-17-c,ITA
LT,4,prtvlt3,Lithuanian Social Democratic Party (LSDP),1,LT-4-1-v-lt3,LT-4-1-v-lt3,LTU
LT,4,prtvlt3,Union of Russians of Lithuania (LRS),2,LT-4-2-v-lt3,LT-4-2-v-lt3,LTU
LT,4,prtvlt3,Party 'Front' (Frontas),3,LT-4-3-v-lt3,LT-4-3-v-lt3,LTU
LT,4,prtvlt3,Lithuanian Centre Party (LCP),4,LT-4-4-v-lt3,LT-4-4-v-lt3,LTU
LT,4,prtvlt3,Homeland Union - Lithuanian Christian Democrats (TS-LKD),5,LT-4-5-v-lt3,LT-4-5-v-lt3,LTU
LT,4,prtvlt3,New Union (Social Liberals) (NS),6,LT-4-6-v-lt3,LT-4-6-v-lt3,LTU
LT,4,prtvlt3,Party of Civic Democracy (PDP),7,LT-4-7-v-lt3,LT-4-7-v-lt3,LTU
LT,4,prtvlt3,Electoral Action of Poles in Lithuania (LLRA),8,LT-4-8-v-lt3,LT-4-8-v-lt3,LTU
LT,4,prtvlt3,National Resurrection Party (TPP),9,LT-4-9-v-lt3,LT-4-9-v-lt3,LTU
LT,4,prtvlt3,Labour Party (DP),10,LT-4-10-v-lt3,LT-4-10-v-lt3,LTU
LT,4,prtvlt3,Labourist Party (LP),11,LT-4-11-v-lt3,LT-4-11-v-lt3,LTU
LT,4,prtvlt3,Liberals' Movement of the Republic of Lithuania (LRLS),12,LT-4-12-v-lt3,LT-4-12-v-lt3,LTU
LT,4,prtvlt3,Lithuanian Peasant Popular Union (LVLS),13,LT-4-13-v-lt3,LT-4-13-v-lt3,LTU
LT,4,prtvlt3,Party Order and Justice (TT),14,LT-4-14-v-lt3,LT-4-14-v-lt3,LTU
LT,4,prtvlt3,Liberal and Centre Union (LiCS),15,LT-4-15-v-lt3,LT-4-15-v-lt3,LTU
LT,4,prtvlt3,Party 'Young Lithuania' (JL),16,LT-4-16-v-lt3,LT-4-16-v-lt3,LTU
LT,4,prtvlt3,Independent/Self-Nominated,20,LT-4-20-v-lt3,LT-4-20-v-lt3,LTU
LT,4,prtvlt3,Did not vote for a candidate in the 2nd round,44,LT-4-44-v-lt3,LT-4-44-v-lt3,LTU
LT,4,prtvlt3,Does not know if voted for a candidate in the 2nd round,55,LT-4-55-v-lt3,LT-4-55-v-lt3,LTU
LT,4,prtvlt2,Lithuanian Social Democratic Party (LSDP),1,LT-4-1-v-lt2,LT-4-1-v-lt2,LTU
LT,4,prtvlt2,Union of Russians of Lithuania (LRS),2,LT-4-2-v-lt2,LT-4-2-v-lt2,LTU
LT,4,prtvlt2,Party 'Front' (Frontas),3,LT-4-3-v-lt2,LT-4-3-v-lt2,LTU
LT,4,prtvlt2,Lithuanian Centre Party (LCP),4,LT-4-4-v-lt2,LT-4-4-v-lt2,LTU
LT,4,prtvlt2,Homeland Union - Lithuanian Christian Democrats (TS-LKD),5,LT-4-5-v-lt2,LT-4-5-v-lt2,LTU
LT,4,prtvlt2,New Union (Social Liberals) (NS),6,LT-4-6-v-lt2,LT-4-6-v-lt2,LTU
LT,4,prtvlt2,Party of Civic Democracy (PDP),7,LT-4-7-v-lt2,LT-4-7-v-lt2,LTU
LT,4,prtvlt2,Electoral Action of Poles in Lithuania (LLRA),8,LT-4-8-v-lt2,LT-4-8-v-lt2,LTU
LT,4,prtvlt2,National Resurrection Party (TPP),9,LT-4-9-v-lt2,LT-4-9-v-lt2,LTU
LT,4,prtvlt2,Labour Party (DP),10,LT-4-10-v-lt2,LT-4-10-v-lt2,LTU
LT,4,prtvlt2,Labourist Party (LP),11,LT-4-11-v-lt2,LT-4-11-v-lt2,LTU
LT,4,prtvlt2,Liberals' Movement of the Republic of Lithuania (LRLS),12,LT-4-12-v-lt2,LT-4-12-v-lt2,LTU
LT,4,prtvlt2,Lithuanian Peasant Popular Union (LVLS),13,LT-4-13-v-lt2,LT-4-13-v-lt2,LTU
LT,4,prtvlt2,Party Order and Justice (TT),14,LT-4-14-v-lt2,LT-4-14-v-lt2,LTU
LT,4,prtvlt2,Liberal and Centre Union (LiCS),15,LT-4-15-v-lt2,LT-4-15-v-lt2,LTU
LT,4,prtvlt2,Party 'Young Lithuania' (JL),16,LT-4-16-v-lt2,LT-4-16-v-lt2,LTU
LT,4,prtvlt2,Lithuanian Social Democratic Union (LSDS),17,LT-4-17-v-lt2,LT-4-17-v-lt2,LTU
LT,4,prtvlt2,Lithuanian People's Union 'For the Fair Lithuania' (UTL),19,LT-4-19-v-lt2,LT-4-19-v-lt2,LTU
LT,4,prtvlt2,Independent/Self-Nominated,20,LT-4-20-v-lt2,LT-4-20-v-lt2,LTU
LT,4,prtvlt2,Did not vote for a candidate in the 1st round,44,LT-4-44-v-lt2,LT-4-44-v-lt2,LTU
LT,4,prtvlt2,Does not know if voted for a candidate in the 1st round,55,LT-4-55-v-lt2,LT-4-55-v-lt2,LTU
LT,4,prtvlt1,Lithuanian Social Democratic Party (LSDP),1,LT-4-1-v-lt1,LT-4-1-v-lt1,LTU
LT,4,prtvlt1,Union of Russians of Lithuania (LRS),2,LT-4-2-v-lt1,LT-4-2-v-lt1,LTU
LT,4,prtvlt1,Party 'Front' (Frontas),3,LT-4-3-v-lt1,LT-4-3-v-lt1,LTU
LT,4,prtvlt1,Lithuanian Centre Party (LCP),4,LT-4-4-v-lt1,LT-4-4-v-lt1,LTU
LT,4,prtvlt1,Homeland Union - Lithuanian Christian Democrats (TS-LKD),5,LT-4-5-v-lt1,LT-4-5-v-lt1,LTU
LT,4,prtvlt1,New Union (Social Liberals) (NS),6,LT-4-6-v-lt1,LT-4-6-v-lt1,LTU
LT,4,prtvlt1,Party of Civic Democracy (PDP),7,LT-4-7-v-lt1,LT-4-7-v-lt1,LTU
LT,4,prtvlt1,Electoral Action of Poles in Lithuania (LLRA),8,LT-4-8-v-lt1,LT-4-8-v-lt1,LTU
LT,4,prtvlt1,National Resurrection Party (TPP),9,LT-4-9-v-lt1,LT-4-9-v-lt1,LTU
LT,4,prtvlt1,The Coalition Labour Party + Youth,10,LT-4-10-v-lt1,LT-4-10-v-lt1,LTU
LT,4,prtvlt1,Liberals' Movement of the Republic of Lithuania (LRLS),11,LT-4-11-v-lt1,LT-4-11-v-lt1,LTU
LT,4,prtvlt1,Lithuanian Peasant Popular Union (LVLS),12,LT-4-12-v-lt1,LT-4-12-v-lt1,LTU
LT,4,prtvlt1,Party Order and Justice (TT),13,LT-4-13-v-lt1,LT-4-13-v-lt1,LTU
LT,4,prtvlt1,Liberal and Centre Union (LiCS),14,LT-4-14-v-lt1,LT-4-14-v-lt1,LTU
LT,4,prtvlt1,Party 'Young Lithuania' (JL),15,LT-4-15-v-lt1,LT-4-15-v-lt1,LTU
LT,4,prtvlt1,Lithuanian Social Democratic Union (LSDS),16,LT-4-16-v-lt1,LT-4-16-v-lt1,LTU
LT,4,prtvlt1,Did not vote for a candidate list,44,LT-4-44-v-lt1,LT-4-44-v-lt1,LTU
LT,4,prtvlt1,Does not know if voted for a candidate list,55,LT-4-55-v-lt1,LT-4-55-v-lt1,LTU
LT,4,prtcllt,Lithuanian Social Democratic Party (LSDP),1,LT-4-1-c,LT-4-1-c,LTU
LT,4,prtcllt,Union of Russians of Lithuania (LRS),2,LT-4-2-c,LT-4-2-c,LTU
LT,4,prtcllt,Party 'Front' (Frontas),3,LT-4-3-c,LT-4-3-c,LTU
LT,4,prtcllt,Lithuanian Centre Party (LCP),4,LT-4-4-c,LT-4-4-c,LTU
LT,4,prtcllt,Homeland Union - Lithuanian Christian Democrats (TS-LKD),5,LT-4-5-c,LT-4-5-c,LTU
LT,4,prtcllt,New Union (Social Liberals) (NS),6,LT-4-6-c,LT-4-6-c,LTU
LT,4,prtcllt,Party of Civic Democracy (PDP),7,LT-4-7-c,LT-4-7-c,LTU
LT,4,prtcllt,Electoral Action of Poles in Lithuania (LLRA),8,LT-4-8-c,LT-4-8-c,LTU
LT,4,prtcllt,National Resurrection Party (TPP),9,LT-4-9-c,LT-4-9-c,LTU
LT,4,prtcllt,Labour Party (DP),10,LT-4-10-c,LT-4-10-c,LTU
LT,4,prtcllt,Liberals' Movement of the Republic of Lithuania (LRLS),12,LT-4-12-c,LT-4-12-c,LTU
LT,4,prtcllt,Lithuanian Peasant Popular Union (LVLS),13,LT-4-13-c,LT-4-13-c,LTU
LT,4,prtcllt,Party Order and Justice (TT),14,LT-4-14-c,LT-4-14-c,LTU
LT,4,prtcllt,Liberal and Centre Union (LiCS),15,LT-4-15-c,LT-4-15-c,LTU
LT,4,prtcllt,Party 'Young Lithuania' (JL),16,LT-4-16-c,LT-4-16-c,LTU
LT,4,prtcllt,Lithuanian People's Union 'For the Fair Lithuania' (UTL),19,LT-4-19-c,LT-4-19-c,LTU
LT,5,prtvlt3,Lithuanian Social Democratic Party (LSDP),1,LT-5-1-v-lt3,LT-4-1-v-lt3,LTU
LT,5,prtvlt3,Union of Russians of Lithuania (LRS),2,LT-5-2-v-lt3,LT-4-2-v-lt3,LTU
LT,5,prtvlt3,Lithuanian Centre Party (LCP),4,LT-5-4-v-lt3,LT-4-4-v-lt3,LTU
LT,5,prtvlt3,Homeland Union - Lithuanian Christian Democrats (TS-LKD),5,LT-5-5-v-lt3,LT-4-5-v-lt3,LTU
LT,5,prtvlt3,New Union (Social Liberals) (NS),6,LT-5-6-v-lt3,LT-4-6-v-lt3,LTU
LT,5,prtvlt3,Party of Civic Democracy (PDP),7,LT-5-7-v-lt3,LT-4-7-v-lt3,LTU
LT,5,prtvlt3,Electoral Action of Poles in Lithuania (LLRA),8,LT-5-8-v-lt3,LT-4-8-v-lt3,LTU
LT,5,prtvlt3,National Resurrection Party (TPP),9,LT-5-9-v-lt3,LT-4-9-v-lt3,LTU
LT,5,prtvlt3,Labour Party (DP),10,LT-5-10-v-lt3,LT-4-10-v-lt3,LTU
LT,5,prtvlt3,Liberals' Movement of the Republic of Lithuania (LRLS),12,LT-5-12-v-lt3,LT-4-12-v-lt3,LTU
LT,5,prtvlt3,Lithuanian Peasant Popular Union (LVLS),13,LT-5-13-v-lt3,LT-4-13-v-lt3,LTU
LT,5,prtvlt3,Party Order and Justice (TT),14,LT-5-14-v-lt3,LT-4-14-v-lt3,LTU
LT,5,prtvlt3,Liberal and Centre Union (LiCS),15,LT-5-15-v-lt3,LT-4-15-v-lt3,LTU
LT,5,prtvlt3,Party 'Young Lithuania' (JL),16,LT-5-16-v-lt3,LT-4-16-v-lt3,LTU
LT,5,prtvlt3,Lithuanian Social Democratic Union (LSDS),17,LT-5-17-v-lt3,LT-5-17-v-lt3,LTU
LT,5,prtvlt3,Lithuanian Freedom Union (LLS),18,LT-5-18-v-lt3,LT-5-18-v-lt3,LTU
LT,5,prtvlt3,Independent/Self-Nominated,20,LT-5-20-v-lt3,LT-4-20-v-lt3,LTU
LT,5,prtvlt3,No 2nd round in single-member constituency,33,LT-5-33-v-lt3,LT-5-33-v-lt3,LTU
LT,5,prtvlt3,"Did not vote for a single-member constituency candidate list, 2nd round",44,LT-5-44-v-lt3,LT-4-44-v-lt3,LTU
LT,5,prtvlt3,"Don't know if voted for a single-member constituency candidate list, 2nd round",55,LT-5-55-v-lt3,LT-4-55-v-lt3,LTU
LT,5,prtvlt2,Lithuanian Social Democratic Party (LSDP),1,LT-5-1-v-lt2,LT-4-1-v-lt2,LTU
LT,5,prtvlt2,Union of Russians of Lithuania (LRS),2,LT-5-2-v-lt2,LT-4-2-v-lt2,LTU
LT,5,prtvlt2,Party 'Front' (Frontas),3,LT-5-3-v-lt2,LT-4-3-v-lt2,LTU
LT,5,prtvlt2,Lithuanian Centre Party (LCP),4,LT-5-4-v-lt2,LT-4-4-v-lt2,LTU
LT,5,prtvlt2,Homeland Union - Lithuanian Christian Democrats (TS-LKD),5,LT-5-5-v-lt2,LT-4-5-v-lt2,LTU
LT,5,prtvlt2,New Union (Social Liberals) (NS),6,LT-5-6-v-lt2,LT-4-6-v-lt2,LTU
LT,5,prtvlt2,Party of Civic Democracy (PDP),7,LT-5-7-v-lt2,LT-4-7-v-lt2,LTU
LT,5,prtvlt2,Electoral Action of Poles in Lithuania (LLRA),8,LT-5-8-v-lt2,LT-4-8-v-lt2,LTU
LT,5,prtvlt2,National Resurrection Party (TPP),9,LT-5-9-v-lt2,LT-4-9-v-lt2,LTU
LT,5,prtvlt2,Labour Party (DP),10,LT-5-10-v-lt2,LT-4-10-v-lt2,LTU
LT,5,prtvlt2,Labourist Party (LP),11,LT-5-11-v-lt2,LT-4-11-v-lt2,LTU
LT,5,prtvlt2,Liberals' Movement of the Republic of Lithuania (LRLS),12,LT-5-12-v-lt2,LT-4-12-v-lt2,LTU
LT,5,prtvlt2,Lithuanian Peasant Popular Union (LVLS),13,LT-5-13-v-lt2,LT-4-13-v-lt2,LTU
LT,5,prtvlt2,Party Order and Justice (TT),14,LT-5-14-v-lt2,LT-4-14-v-lt2,LTU
LT,5,prtvlt2,Liberal and Centre Union (LiCS),15,LT-5-15-v-lt2,LT-4-15-v-lt2,LTU
LT,5,prtvlt2,Party 'Young Lithuania' (JL),16,LT-5-16-v-lt2,LT-4-16-v-lt2,LTU
LT,5,prtvlt2,Lithuanian Social Democratic Union (LSDS),17,LT-5-17-v-lt2,LT-4-17-v-lt2,LTU
LT,5,prtvlt2,Independent/Self-Nominated,20,LT-5-20-v-lt2,LT-4-20-v-lt2,LTU
LT,5,prtvlt2,Did not vote for a single-member constituency candidate list,44,LT-5-44-v-lt2,LT-4-44-v-lt2,LTU
LT,5,prtvlt2,Don't know if voted for a single-member constituency candidate list,55,LT-5-55-v-lt2,LT-4-55-v-lt2,LTU
LT,5,prtvlt1,Lithuanian Social Democratic Party (LSDP),1,LT-5-1-v-lt1,LT-4-1-v-lt1,LTU
LT,5,prtvlt1,Union of Russians of Lithuania (LRS),2,LT-5-2-v-lt1,LT-4-2-v-lt1,LTU
LT,5,prtvlt1,Party 'Front' (Frontas),3,LT-5-3-v-lt1,LT-4-3-v-lt1,LTU
LT,5,prtvlt1,Lithuanian Centre Party (LCP),4,LT-5-4-v-lt1,LT-4-4-v-lt1,LTU
LT,5,prtvlt1,Homeland Union - Lithuanian Christian Democrats (TS-LKD),5,LT-5-5-v-lt1,LT-4-5-v-lt1,LTU
LT,5,prtvlt1,New Union (Social Liberals) (NS),6,LT-5-6-v-lt1,LT-4-6-v-lt1,LTU
LT,5,prtvlt1,Party of Civic Democracy (PDP),7,LT-5-7-v-lt1,LT-4-7-v-lt1,LTU
LT,5,prtvlt1,Electoral Action of Poles in Lithuania (LLRA),8,LT-5-8-v-lt1,LT-4-8-v-lt1,LTU
LT,5,prtvlt1,National Resurrection Party (TPP),9,LT-5-9-v-lt1,LT-4-9-v-lt1,LTU
LT,5,prtvlt1,The Coalition Labour Party + Youth,10,LT-5-10-v-lt1,LT-4-10-v-lt1,LTU
LT,5,prtvlt1,Liberals' Movement of the Republic of Lithuania (LRLS),11,LT-5-11-v-lt1,LT-4-11-v-lt1,LTU
LT,5,prtvlt1,Lithuanian Peasant Popular Union (LVLS),12,LT-5-12-v-lt1,LT-4-12-v-lt1,LTU
LT,5,prtvlt1,Party Order and Justice (TT),13,LT-5-13-v-lt1,LT-4-13-v-lt1,LTU
LT,5,prtvlt1,Liberal and Centre Union (LiCS),14,LT-5-14-v-lt1,LT-4-14-v-lt1,LTU
LT,5,prtvlt1,Party 'Young Lithuania' (JL),15,LT-5-15-v-lt1,LT-4-15-v-lt1,LTU
LT,5,prtvlt1,Lithuanian Social Democratic Union (LSDS),16,LT-5-16-v-lt1,LT-4-16-v-lt1,LTU
LT,5,prtvlt1,Did not vote for a multi-member nationwide candidate list,44,LT-5-44-v-lt1,LT-4-44-v-lt1,LTU
LT,5,prtvlt1,Don't know if voted for a multi-member nationwide candidate list,55,LT-5-55-v-lt1,LT-4-55-v-lt1,LTU
LT,5,prtcllt,Lithuanian Social Democratic Party (LSDP),1,LT-5-1-c,LT-4-1-c,LTU
LT,5,prtcllt,Union of Russians of Lithuania (LRS),2,LT-5-2-c,LT-4-2-c,LTU
LT,5,prtcllt,Party 'Front' (Frontas),3,LT-5-3-c,LT-4-3-c,LTU
