ess_cntry,essround,ess_variable,ess_party,ess_party_id,ess_id,first_ess_id,partyfacts_id,country,name_short,name,name_english,technical
GR,5,prtvtcgr,Smokers' Groups for Art and Visual Formation (KOTES),13,GR-5-13-v,GR-5-13-v,2710,GRC,1-perc,1 percent,1 percent,11
GR,5,prtvtcgr,Independent Citizens' Movement (SPITHA),14,GR-5-14-v,GR-5-14-v,2710,GRC,1-perc,1 percent,1 percent,11
HR,4,prtclhr,Hrvatska demokrtska zajednica (HDZ),1,HR-4-1-c,HR-4-1-c,1431,HRV,HDZ,Hrvatska demokratska zajednica,Croatian Democratic Union,
HR,4,prtclhr,Socijaldemokratska partija Hrvatske (SDP),2,HR-4-2-c,HR-4-2-c,1475,HRV,SDP,Socijaldemokratska partija Hrvatske,Social Democratic Party of Croatia,
HR,4,prtclhr,Hrvatska narodna stranka - Liberalni demokrati (HNS),3,HR-4-3-c,HR-4-3-c,799,HRV,HNS,Hrvatska narodna stranka – Liberalni Demokrati,Croatian People's Party – Liberal Democrats,
HR,4,prtclhr,Hrvatska seljacka stranka (HSS),4,HR-4-4-c,HR-4-4-c,72,HRV,HSS,Hrvatska seljačka stranka,Croatian Peasant Party,
HR,4,prtclhr,Hrvatsko socijalno-liberalna stranka (HSLS),5,HR-4-5-c,HR-4-5-c,214,HRV,HSLS,Hrvatska socijalno liberalna stranka,Croatian Social Liberal Party,
HR,4,prtclhr,Istarski demokrtski sabor (IDS),6,HR-4-6-c,HR-4-6-c,513,HRV,IDS,Istarski demokratski sabor,Istrian Democratic Assembly,
HR,4,prtclhr,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),7,HR-4-7-c,HR-4-7-c,2347,HRV,HDSSB,Hrvatski demokratski savez Slavonije i Baranje,Croatian Democratic Alliance of Slavonia and Baranja,
HR,4,prtclhr,Samostalna demokratska Srpska stranka (SDSS),8,HR-4-8-c,HR-4-8-c,2348,HRV,SDSS,Samostalna demokratska srpska stranka,Independent Democratic Serb Party,
HR,4,prtclhr,Hrvatska stranka prava (HSP),9,HR-4-9-c,HR-4-9-c,253,HRV,HSP,Hrvatska stranka prava,Croatian Party of Rights,
HR,4,prtclhr,Hrvatska stranka umirovljenika (HSU),10,HR-4-10-c,HR-4-10-c,2062,HRV,HSU,Hrvatska stranka umirovljenika,Croatian Party of Pensioners,
HR,4,prtclhr,other,11,HR-4-11-c,HR-4-11-c,2027,HRV,etc,other,other,7
HR,4,prtvthr,Hrvatska demokrtska zajednica (HDZ),1,HR-4-1-v,HR-4-1-v,1431,HRV,HDZ,Hrvatska demokratska zajednica,Croatian Democratic Union,
HR,4,prtvthr,Socijaldemokratska partija Hrvatske (SDP),2,HR-4-2-v,HR-4-2-v,1475,HRV,SDP,Socijaldemokratska partija Hrvatske,Social Democratic Party of Croatia,
HR,4,prtvthr,Hrvatska narodna stranka - Liberalni demokrati (HNS),3,HR-4-3-v,HR-4-3-v,799,HRV,HNS,Hrvatska narodna stranka – Liberalni Demokrati,Croatian People's Party – Liberal Democrats,
HR,4,prtvthr,Hrvatska seljacka stranka (HSS),4,HR-4-4-v,HR-4-4-v,72,HRV,HSS,Hrvatska seljačka stranka,Croatian Peasant Party,
HR,4,prtvthr,Hrvatsko socijalno-liberalna stranka (HSLS),5,HR-4-5-v,HR-4-5-v,214,HRV,HSLS,Hrvatska socijalno liberalna stranka,Croatian Social Liberal Party,
HR,4,prtvthr,Istarski demokrtski sabor (IDS),6,HR-4-6-v,HR-4-6-v,513,HRV,IDS,Istarski demokratski sabor,Istrian Democratic Assembly,
HR,4,prtvthr,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),7,HR-4-7-v,HR-4-7-v,2347,HRV,HDSSB,Hrvatski demokratski savez Slavonije i Baranje,Croatian Democratic Alliance of Slavonia and Baranja,
HR,4,prtvthr,Samostalna demokratska Srpska stranka (SDSS),8,HR-4-8-v,HR-4-8-v,2348,HRV,SDSS,Samostalna demokratska srpska stranka,Independent Democratic Serb Party,
HR,4,prtvthr,Hrvatska stranka prava (HSP),9,HR-4-9-v,HR-4-9-v,253,HRV,HSP,Hrvatska stranka prava,Croatian Party of Rights,
HR,4,prtvthr,Hrvatska stranka umirovljenika (HSU),10,HR-4-10-v,HR-4-10-v,2062,HRV,HSU,Hrvatska stranka umirovljenika,Croatian Party of Pensioners,
HR,4,prtvthr,other,11,HR-4-11-v,HR-4-11-v,2027,HRV,etc,other,other,7
HR,5,prtclhr,Hrvatska demokratska zajednica (HDZ),1,HR-5-1-c,HR-4-1-c,1431,HRV,HDZ,Hrvatska demokratska zajednica,Croatian Democratic Union,
HR,5,prtclhr,Socijaldemokratska partija Hrvatske (SDP),2,HR-5-2-c,HR-4-2-c,1475,HRV,SDP,Socijaldemokratska partija Hrvatske,Social Democratic Party of Croatia,
HR,5,prtclhr,Hrvatska narodna stranka - Liberalni demokrati (HNS),3,HR-5-3-c,HR-4-3-c,799,HRV,HNS,Hrvatska narodna stranka – Liberalni Demokrati,Croatian People's Party – Liberal Democrats,
HR,5,prtclhr,Hrvatska seljacka stranka (HSS),4,HR-5-4-c,HR-4-4-c,72,HRV,HSS,Hrvatska seljačka stranka,Croatian Peasant Party,
HR,5,prtclhr,Hrvatsko socijalno-liberalna stranka (HSLS),5,HR-5-5-c,HR-4-5-c,214,HRV,HSLS,Hrvatska socijalno liberalna stranka,Croatian Social Liberal Party,
HR,5,prtclhr,Istarski demokratski sabor (IDS),6,HR-5-6-c,HR-4-6-c,513,HRV,IDS,Istarski demokratski sabor,Istrian Democratic Assembly,
HR,5,prtclhr,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),7,HR-5-7-c,HR-4-7-c,2347,HRV,HDSSB,Hrvatski demokratski savez Slavonije i Baranje,Croatian Democratic Alliance of Slavonia and Baranja,
HR,5,prtclhr,Samostalna demokratska Srpska stranka (SDSS),8,HR-5-8-c,HR-4-8-c,2348,HRV,SDSS,Samostalna demokratska srpska stranka,Independent Democratic Serb Party,
HR,5,prtclhr,Hrvatska stranka prava (HSP),9,HR-5-9-c,HR-4-9-c,253,HRV,HSP,Hrvatska stranka prava,Croatian Party of Rights,
HR,5,prtclhr,Hrvatska stranka umirovljenika (HSU),10,HR-5-10-c,HR-4-10-c,2062,HRV,HSU,Hrvatska stranka umirovljenika,Croatian Party of Pensioners,
HR,5,prtclhr,Other,11,HR-5-11-c,HR-4-11-c,2027,HRV,etc,other,other,7
HR,5,prtvthr,Hrvatska demokratska zajednica (HDZ),1,HR-5-1-v,HR-4-1-v,1431,HRV,HDZ,Hrvatska demokratska zajednica,Croatian Democratic Union,
HR,5,prtvthr,Socijaldemokratska partija Hrvatske (SDP),2,HR-5-2-v,HR-4-2-v,1475,HRV,SDP,Socijaldemokratska partija Hrvatske,Social Democratic Party of Croatia,
HR,5,prtvthr,Hrvatska narodna stranka - Liberalni demokrati (HNS),3,HR-5-3-v,HR-4-3-v,799,HRV,HNS,Hrvatska narodna stranka – Liberalni Demokrati,Croatian People's Party – Liberal Democrats,
HR,5,prtvthr,Hrvatska seljacka stranka (HSS),4,HR-5-4-v,HR-4-4-v,72,HRV,HSS,Hrvatska seljačka stranka,Croatian Peasant Party,
HR,5,prtvthr,Hrvatsko socijalno-liberalna stranka (HSLS),5,HR-5-5-v,HR-4-5-v,214,HRV,HSLS,Hrvatska socijalno liberalna stranka,Croatian Social Liberal Party,
HR,5,prtvthr,Istarski demokratski sabor (IDS),6,HR-5-6-v,HR-4-6-v,513,HRV,IDS,Istarski demokratski sabor,Istrian Democratic Assembly,
HR,5,prtvthr,Hrvatski demokratski savez Slavonije i Baranje (HDSSB),7,HR-5-7-v,HR-4-7-v,2347,HRV,HDSSB,Hrvatski demokratski savez Slavonije i Baranje,Croatian Democratic Alliance of Slavonia and Baranja,
HR,5,prtvthr,Samostalna demokratska Srpska stranka (SDSS),8,HR-5-8-v,HR-4-8-v,2348,HRV,SDSS,Samostalna demokratska srpska stranka,Independent Democratic Serb Party,
HR,5,prtvthr,Hrvatska stranka prava (HSP),9,HR-5-9-v,HR-4-9-v,253,HRV,HSP,Hrvatska stranka prava,Croatian Party of Rights,
HR,5,prtvthr,Hrvatska stranka umirovljenika (HSU),10,HR-5-10-v,HR-4-10-v,2062,HRV,HSU,Hrvatska stranka umirovljenika,Croatian Party of Pensioners,
HR,5,prtvthr,Other,11,HR-5-11-v,HR-4-11-v,2027,HRV,etc,other,other,7
HU,1,prtclhu,Center Party,1,HU-1-1-c,HU-1-1-c,1779,HUN,CP,Centrumpárt,Centre Party,
HU,1,prtclhu,FYD-Federation of Young Democrats,2,HU-1-2-c,HU-1-2-c,1691,HUN,Fidesz,Fidesz – Magyar Polgári Szövetség,Fidesz – Hungarian Civic Alliance,
HU,1,prtclhu,ISHP-Independent Small Holders,3,HU-1-3-c,HU-1-3-c,1294,HUN,FKgP,Független Kisgazdapárt,Independent Smallholders Party (1988),
HU,1,prtclhu,HDF- Hungarian Democratic Forum,4,HU-1-4-c,HU-1-4-c,1697,HUN,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,
HU,1,prtclhu,HTJP-Hungarian Truth,5,HU-1-5-c,HU-1-5-c,2721,HUN,1-perc,1 percent,1 percent,11
HU,1,prtclhu,HSP-Hungarian Socialist Party,6,HU-1-6-c,HU-1-6-c,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,1,prtclhu,WP-Workers Party,7,HU-1-7-c,HU-1-7-c,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,1,prtclhu,FFD-Free Democrats,8,HU-1-8-c,HU-1-8-c,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,1,prtclhu,Other,9,HU-1-9-c,HU-1-9-c,1843,HUN,etc,other,other,7
HU,1,prtvthu,Center Party,1,HU-1-1-v,HU-1-1-v,1779,HUN,CP,Centrumpárt,Centre Party,
HU,1,prtvthu,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,2,HU-1-2-v,HU-1-2-v,8266,HUN,Fidesz–MDF,Fidesz – Magyar Demokrata Fórum,Fidesz – Hungarian Democratic Forum,
HU,1,prtvthu,ISHP-Independent Small Holders,3,HU-1-3-v,HU-1-3-v,1294,HUN,FKgP,Független Kisgazdapárt,Independent Smallholders Party (1988),
HU,1,prtvthu,HTJP-Hungarian Truth,4,HU-1-4-v,HU-1-4-v,2721,HUN,1-perc,1 percent,1 percent,11
HU,1,prtvthu,HSP-Hungarian Socialist Party,5,HU-1-5-v,HU-1-5-v,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,1,prtvthu,WP-Workers Party,6,HU-1-6-v,HU-1-6-v,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,1,prtvthu,FFD-Free Democrats,7,HU-1-7-v,HU-1-7-v,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,1,prtvthu,None of them,8,HU-1-8-v,HU-1-8-v,3032,HUN,tech,technical,technical,12
HU,2,prtclhu,Center Party,1,HU-2-1-c,HU-1-1-c,1779,HUN,CP,Centrumpárt,Centre Party,
HU,2,prtclhu,FYD-Federation of Young Democrats,2,HU-2-2-c,HU-1-2-c,1691,HUN,Fidesz,Fidesz – Magyar Polgári Szövetség,Fidesz – Hungarian Civic Alliance,
HU,2,prtclhu,ISHP-Independent Small Holders,3,HU-2-3-c,HU-1-3-c,1294,HUN,FKgP,Független Kisgazdapárt,Independent Smallholders Party (1988),
HU,2,prtclhu,HDF- Hungarian Democratic Forum,4,HU-2-4-c,HU-1-4-c,1697,HUN,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,
HU,2,prtclhu,HTJP-Hungarian Truth,5,HU-2-5-c,HU-1-5-c,2721,HUN,1-perc,1 percent,1 percent,11
HU,2,prtclhu,HSP-Hungarian Socialist Party,6,HU-2-6-c,HU-1-6-c,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,2,prtclhu,WP-Workers Party,7,HU-2-7-c,HU-1-7-c,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,2,prtclhu,FFD-Free Democrats,8,HU-2-8-c,HU-1-8-c,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,2,prtclhu,Other,9,HU-2-9-c,HU-1-9-c,1843,HUN,etc,other,other,7
HU,2,prtvthu,Center Party,1,HU-2-1-v,HU-1-1-v,1779,HUN,CP,Centrumpárt,Centre Party,
HU,2,prtvthu,FYD-HDF Fed.of Young Democrats&Hungarian Dem.Forum,2,HU-2-2-v,HU-1-2-v,8266,HUN,Fidesz–MDF,Fidesz – Magyar Demokrata Fórum,Fidesz – Hungarian Democratic Forum,
HU,2,prtvthu,ISHP-Independent Small Holders,3,HU-2-3-v,HU-1-3-v,1294,HUN,FKgP,Független Kisgazdapárt,Independent Smallholders Party (1988),
HU,2,prtvthu,HTJP-Hungarian Truth,4,HU-2-4-v,HU-1-4-v,2721,HUN,1-perc,1 percent,1 percent,11
HU,2,prtvthu,HSP-Hungarian Socialist Party,5,HU-2-5-v,HU-1-5-v,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,2,prtvthu,WP-Workers Party,6,HU-2-6-v,HU-1-6-v,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,2,prtvthu,FFD-Free Democrats,7,HU-2-7-v,HU-1-7-v,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,2,prtvthu,None of them,8,HU-2-8-v,HU-1-8-v,3032,HUN,tech,technical,technical,12
HU,3,prtclahu,FIDESZ,3,HU-3-3-c,HU-1-2-c,1691,HUN,Fidesz,Fidesz – Magyar Polgári Szövetség,Fidesz – Hungarian Civic Alliance,
HU,3,prtclahu,"FKNP (FÜGGETLEN KISGAZDA-, NEMZETI EGYSÉG PÁRT)",4,HU-3-4-c,HU-3-4-c,2721,HUN,1-perc,1 percent,1 percent,11
HU,3,prtclahu,Jobbik (Jobbik Magyarországért Mozgalom),5,HU-3-5-c,HU-3-5-c,42,HUN,Jobbik,Jobbik Magyarországért Mozgalom,Movement for a Better Hungary,
HU,3,prtclahu,KDNP,6,HU-3-6-c,HU-3-6-c,1412,HUN,KDNP,Kereszténydemokrata Néppárt,Christian Democratic People's Party,
HU,3,prtclahu,MDF,8,HU-3-8-c,HU-1-4-c,1697,HUN,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,
HU,3,prtclahu,MIÉP,9,HU-3-9-c,HU-3-9-c,1597,HUN,MIEP,Magyar Igazság és Élet Pártja,Hungarian Justice and Life Party,
HU,3,prtclahu,MRDP (MAGYARORSZÁGI ROMÁK DEMOKRATIKUS PÁRTJA),11,HU-3-11-c,HU-3-11-c,2721,HUN,1-perc,1 percent,1 percent,11
HU,3,prtclahu,MSZP,13,HU-3-13-c,HU-1-6-c,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,3,prtclahu,MUNKÁSPÁRT,14,HU-3-14-c,HU-1-7-c,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,3,prtclahu,SZDP (SZOCIÁLDEMOKRATA PÁRT),19,HU-3-19-c,HU-3-19-c,1726,HUN,MSzDP,Magyarországi Szociáldemokrata Párt,Social Democratic Party of Hungary (1989),
HU,3,prtclahu,SZDSZ,20,HU-3-20-c,HU-1-8-c,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,3,prtclahu,Other party,21,HU-3-21-c,HU-1-9-c,1843,HUN,etc,other,other,7
HU,3,prtvtahu,Fidesz - KDNP,1,HU-3-1-v,HU-3-1-v,6366,HUN,Fidesz–KDNP,Fidesz – Hungarian Civic Alliance -- Christian Democratic People's Party,Alliance of Hungarian Solidarity,
HU,3,prtvtahu,MDF,2,HU-3-2-v,HU-3-2-v,1697,HUN,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,
HU,3,prtvtahu,Harmadik Út (MIÉP - Jobbik Magyarországért),3,HU-3-3-v,HU-3-3-v,8264,HUN,MIEP–Jobbik,MIÉP–Jobbik a Harmadik Út pártszövetség,MIÉP–Jobbik Third Way Alliance of Parties,
HU,3,prtvtahu,MSZP,4,HU-3-4-v,HU-1-5-v,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,3,prtvtahu,Munkáspárt,5,HU-3-5-v,HU-1-6-v,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,3,prtvtahu,SZDSZ,6,HU-3-6-v,HU-1-7-v,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,3,prtvtahu,Centrumpárt,7,HU-3-7-v,HU-1-1-v,1779,HUN,CP,Centrumpárt,Centre Party,
HU,3,prtvtahu,Other party,8,HU-3-8-v,HU-3-8-v,1843,HUN,etc,other,other,7
HU,4,prtclbhu,Fidesz - KDNP,1,HU-4-1-c,HU-4-1-c,6366,HUN,Fidesz–KDNP,Fidesz – Hungarian Civic Alliance -- Christian Democratic People's Party,Alliance of Hungarian Solidarity,
HU,4,prtclbhu,MDF,2,HU-4-2-c,HU-1-4-c,1697,HUN,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,
HU,4,prtclbhu,MIÉP,3,HU-4-3-c,HU-3-9-c,1597,HUN,MIEP,Magyar Igazság és Élet Pártja,Hungarian Justice and Life Party,
HU,4,prtclbhu,MSZP,4,HU-4-4-c,HU-1-6-c,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,4,prtclbhu,Munkáspárt,5,HU-4-5-c,HU-1-7-c,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,4,prtclbhu,SZDSZ,6,HU-4-6-c,HU-1-8-c,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,4,prtclbhu,Centrumpárt,7,HU-4-7-c,HU-1-1-c,1779,HUN,CP,Centrumpárt,Centre Party,
HU,4,prtclbhu,Kereszténydemokrata Párt - Keresztény Centrum Összefogás,8,HU-4-8-c,HU-3-6-c,1412,HUN,KDNP,Kereszténydemokrata Néppárt,Christian Democratic People's Party,
HU,4,prtclbhu,Magyar Vidék és Polgári Párt,9,HU-4-9-c,HU-4-9-c,2721,HUN,1-perc,1 percent,1 percent,11
HU,4,prtclbhu,Jobbik Magyarországért Mozgalom,11,HU-4-11-c,HU-3-5-c,42,HUN,Jobbik,Jobbik Magyarországért Mozgalom,Movement for a Better Hungary,
HU,4,prtclbhu,Other party,16,HU-4-16-c,HU-1-9-c,1843,HUN,etc,other,other,7
HU,4,prtvtbhu,Fidesz - KDNP,1,HU-4-1-v,HU-3-1-v,6366,HUN,Fidesz–KDNP,Fidesz – Hungarian Civic Alliance -- Christian Democratic People's Party,Alliance of Hungarian Solidarity,
HU,4,prtvtbhu,MDF,2,HU-4-2-v,HU-3-2-v,1697,HUN,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,
HU,4,prtvtbhu,MIÉP - Jobbik a Harmadik Út,3,HU-4-3-v,HU-3-3-v,8264,HUN,MIEP–Jobbik,MIÉP–Jobbik a Harmadik Út pártszövetség,MIÉP–Jobbik Third Way Alliance of Parties,
HU,4,prtvtbhu,MSZP,4,HU-4-4-v,HU-1-5-v,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,4,prtvtbhu,Munkáspárt,5,HU-4-5-v,HU-1-6-v,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,4,prtvtbhu,SZDSZ,6,HU-4-6-v,HU-1-7-v,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,4,prtvtbhu,Centrumpárt,7,HU-4-7-v,HU-1-1-v,1779,HUN,CP,Centrumpárt,Centre Party,
HU,4,prtvtbhu,Kereszténydemokrata Párt - Keresztény Centrum Összefogás,8,HU-4-8-v,HU-4-8-v,1412,HUN,KDNP,Kereszténydemokrata Néppárt,Christian Democratic People's Party,
HU,4,prtvtbhu,Magyar Vidék és Polgári Párt,9,HU-4-9-v,HU-4-9-v,2721,HUN,1-perc,1 percent,1 percent,11
HU,5,prtclchu,Fidesz - KDNP,1,HU-5-1-c,HU-4-1-c,6366,HUN,Fidesz–KDNP,Fidesz – Hungarian Civic Alliance -- Christian Democratic People's Party,Alliance of Hungarian Solidarity,
HU,5,prtclchu,MDF,2,HU-5-2-c,HU-1-4-c,1697,HUN,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,
HU,5,prtclchu,MSZP,4,HU-5-4-c,HU-1-6-c,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,5,prtclchu,Munkaspart,5,HU-5-5-c,HU-1-7-c,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,5,prtclchu,SZDSZ,6,HU-5-6-c,HU-1-8-c,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,5,prtclchu,Keresztenydemokrata Part - Kereszteny Centrum Osszefogas,8,HU-5-8-c,HU-5-8-c,2721,HUN,1-perc,1 percent,1 percent,11
HU,5,prtclchu,Magyar Videk es Polgari Part,9,HU-5-9-c,HU-5-9-c,2721,HUN,1-perc,1 percent,1 percent,11
HU,5,prtclchu,Jobbik Magyarorszagert Mozgalom,11,HU-5-11-c,HU-3-5-c,42,HUN,Jobbik,Jobbik Magyarországért Mozgalom,Movement for a Better Hungary,
HU,5,prtclchu,Magyarorszagi Szocialdemokrata Part,12,HU-5-12-c,HU-3-19-c,1726,HUN,MSzDP,Magyarországi Szociáldemokrata Párt,Social Democratic Party of Hungary (1989),
HU,5,prtclchu,Lehet Mas a Politika (LMP),13,HU-5-13-c,HU-5-13-c,1650,HUN,LMP,Lehet Más a Politika,Politics Can Be Different,
HU,5,prtclchu,Other party,86,HU-5-86-c,HU-1-9-c,1843,HUN,etc,other,other,7
HU,5,prtvtchu,Fidesz - KDNP,1,HU-5-1-v,HU-3-1-v,6366,HUN,Fidesz–KDNP,Fidesz – Hungarian Civic Alliance -- Christian Democratic People's Party,Alliance of Hungarian Solidarity,
HU,5,prtvtchu,MDF,2,HU-5-2-v,HU-3-2-v,1697,HUN,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,
HU,5,prtvtchu,MSZP,4,HU-5-4-v,HU-1-5-v,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,5,prtvtchu,Munkaspart,5,HU-5-5-v,HU-1-6-v,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,5,prtvtchu,SZDSZ,6,HU-5-6-v,HU-1-7-v,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,5,prtvtchu,Centrum Part,7,HU-5-7-v,HU-1-1-v,1779,HUN,CP,Centrumpárt,Centre Party,
HU,5,prtvtchu,Magyar Videk es Polgari Part,9,HU-5-9-v,HU-5-9-v,2721,HUN,1-perc,1 percent,1 percent,11
HU,5,prtvtchu,Jobbik Magyarorszagert Mozgalom,11,HU-5-11-v,HU-5-11-v,42,HUN,Jobbik,Jobbik Magyarországért Mozgalom,Movement for a Better Hungary,
HU,5,prtvtchu,Magyarorszagi Szocialdemokrata Part,12,HU-5-12-v,HU-5-12-v,1726,HUN,MSzDP,Magyarországi Szociáldemokrata Párt,Social Democratic Party of Hungary (1989),
HU,5,prtvtchu,Lehet Mas a Politika (LMP),13,HU-5-13-v,HU-5-13-v,1650,HUN,LMP,Lehet Más a Politika,Politics Can Be Different,
HU,5,prtvtchu,Other party,86,HU-5-86-v,HU-3-8-v,1843,HUN,etc,other,other,7
HU,6,prtcldhu,DK (Demokratikus Koalíció),4,HU-6-4-c,HU-6-4-c,469,HUN,DK,Demokratikus Koalíció,Democratic Coalition,
HU,6,prtcldhu,"Együtt 2014 Mozgalom (Haza és Haladás, Milla, Szolidaritás)",5,HU-6-5-c,HU-6-5-c,2458,HUN,Egyutt,Együtt – A Korszakváltók Pártja,Together -- Party for a New Era,
HU,6,prtcldhu,FIDESZ (Fidesz Magyar Polgári Párt),6,HU-6-6-c,HU-1-2-c,1691,HUN,Fidesz,Fidesz – Magyar Polgári Szövetség,Fidesz – Hungarian Civic Alliance,
HU,6,prtcldhu,Jobbik (Jobbik Magyarországért Mozgalom),7,HU-6-7-c,HU-3-5-c,42,HUN,Jobbik,Jobbik Magyarországért Mozgalom,Movement for a Better Hungary,
HU,6,prtcldhu,KDNP (Kereszténydemokrata Néppárt),8,HU-6-8-c,HU-3-6-c,1412,HUN,KDNP,Kereszténydemokrata Néppárt,Christian Democratic People's Party,
HU,6,prtcldhu,LMP (Lehet Más A Politika),9,HU-6-9-c,HU-5-13-c,1650,HUN,LMP,Lehet Más a Politika,Politics Can Be Different,
HU,6,prtcldhu,MIÉP (Magyar Igazság És Élet Pártja),12,HU-6-12-c,HU-3-9-c,1597,HUN,MIEP,Magyar Igazság és Élet Pártja,Hungarian Justice and Life Party,
HU,6,prtcldhu,MSZDP (Magyar Szociáldemokrata Párt),13,HU-6-13-c,HU-3-19-c,1726,HUN,MSzDP,Magyarországi Szociáldemokrata Párt,Social Democratic Party of Hungary (1989),
HU,6,prtcldhu,MSZP (Magyar Szocialista Párt),14,HU-6-14-c,HU-1-6-c,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,6,prtcldhu,Munkáspárt (Magyar Kommunista Munkáspárt),15,HU-6-15-c,HU-1-7-c,859,HUN,MM,Magyar Kommunista Munkáspárt,Hungarian Communist Workers' Party,
HU,6,prtcldhu,SZDSZ (Szabad Demokraták Szövetsége - A Magyar Liberális Párt),17,HU-6-17-c,HU-1-8-c,910,HUN,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,
HU,6,prtvtdhu,Centrum Párt (Centrum Összefogás Magyarországért),1,HU-6-1-v,HU-1-1-v,1779,HUN,CP,Centrumpárt,Centre Party,
HU,6,prtvtdhu,CM (Civil Mozgalom),2,HU-6-2-v,HU-6-2-v,2721,HUN,1-perc,1 percent,1 percent,11
HU,6,prtvtdhu,Fidesz - KDNP (Fidesz – Magyar Polgári Szövetség Kereszténydemokrata Népp,3,HU-6-3-v,HU-3-1-v,6366,HUN,Fidesz–KDNP,Fidesz – Hungarian Civic Alliance -- Christian Democratic People's Party,Alliance of Hungarian Solidarity,
HU,6,prtvtdhu,Jobbik (Jobbik Magyarországért Mozgalom),4,HU-6-4-v,HU-5-11-v,42,HUN,Jobbik,Jobbik Magyarországért Mozgalom,Movement for a Better Hungary,
HU,6,prtvtdhu,LMP (Lehet Más A Politika),5,HU-6-5-v,HU-5-13-v,1650,HUN,LMP,Lehet Más a Politika,Politics Can Be Different,
HU,6,prtvtdhu,MDF (Magyar Demokrata Fórum),6,HU-6-6-v,HU-3-2-v,1697,HUN,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,
HU,6,prtvtdhu,MIÉP (Magyar Igazság És Élet Pártja),7,HU-6-7-v,HU-6-7-v,1597,HUN,MIEP,Magyar Igazság és Élet Pártja,Hungarian Justice and Life Party,
HU,6,prtvtdhu,MSZP (Magyar Szocialista Párt),8,HU-6-8-v,HU-1-5-v,1408,HUN,MSZP,Magyar Szocialista Párt,Hungarian Socialist Party,
HU,6,prtvtdhu,MSZDP (Magyar Szociáldemokrata Párt),9,HU-6-9-v,HU-5-12-v,1726,HUN,MSzDP,Magyarországi Szociáldemokrata Párt,Social Democratic Party of Hungary (1989),
