"country_short","country","party","name_short","name_english","party_otherlanguage","party_id","year_first","year_last","n","minister_first","partyfacts_id"
"MKD","North Macedonia","dpa","DPA","Democratic Party of Albanians","Demokratska Partija na Albancite","MKD-dpa","1999","2021",10,"1999 Bedredin Ibrahimi (Deputy Prime Min.)",431
"MKD","North Macedonia","dui","DUI","Democratic Union for Integrations","Demokratska unija za integracija","MKD-dui","2003","2023",19,"2003 Musa Xhaferi (Dep. Prime Min. For Political Systems)",1220
"MKD","North Macedonia","independent","INDEPENDENT","independent","independent","MKD-independent","1995","2023",24,"1995 Kiro Gligorov (President)",2784
"MKD","North Macedonia","ldp","LDP","Liberal Democratic Party","Liberalno Demokratska Partija","MKD-ldp","2001","2023",13,"2001 Petar Milosevski (Minister of Health)",171
"MKD","North Macedonia","lp","LP","Liberal Party of Macedonia","Liberalna partija na Makedonija","MKD-lp","1995","2008",5,"1995 Risto Ivanov (Minister of Economy)",2449
"MKD","North Macedonia","nd","ND","New Democracy","Nova Demokratija","MKD-nd","2002","2002",1,"2002 Slobodan Casule (Minister of Foreign Affairs)",5462
"MKD","North Macedonia","nsdp","NSDP","New Social Democratic Party","Nova socijaldemokratska partija","MKD-nsdp","2007","2021",7,"2007 Zivko Jankulovski (Dep. Prime Min. For Agriculture & Education)",2447
"MKD","North Macedonia","ope","OPE","United Party for Emancipation","Obedineta Partija za Emancipacija","MKD-ope","2009","2016",8,"2009 Nexhdet Mustafa (Min. Without Portfolio)",2787
"MKD","North Macedonia","pcerm","PCERM","Party for the Full Emancipation of the Roma of Macedonia","Partija za Celosna Emancipacija na Romite od Makedonija","MKD-pcerm","2017","2020",4,"2017 Samka Ibraimovski (Min. Without Portfolio)",
"MKD","North Macedonia","pdmt","PDMT","Party for Movement of the Turks in Macedonia",,"MKD-pdmt","2009","2023",14,"2009 Hadi Neziri (Min. Without Portfolio)",5660
"MKD","North Macedonia","pdp","PDP","Party for Democratic Prosperity","Partija za Demokratski Prosperitet","MKD-pdp","1995","1998",4,"1995 Estref Aliu (Minister of Culture)",1033
"MKD","North Macedonia","sdsm","SDSM","Social Democratic Union of Macedonia","Socijaldemokratski sojuz na Makedonija","MKD-sdsm","1995","2023",18,"1995 Branko Crvenkovski (Prime Minister)",1508
"MKD","North Macedonia","spm","SPM","Socialist Party of Macedonia","Socijalisticka Partija na Makedonija","MKD-spm","1995","2013",11,"1995 Ljube Trpevski (Min. Without Portfolio)",724
"MKD","North Macedonia","vmro dpmne","VMRO DPMNE",,,"MKD-vmro dpmne","1999","2020",18,"1999 Ljubco Georgievski (Prime Minister)",
"MLI","Mali","ademapasj","ADEMAPASJ",,,"MLI-ademapasj","1992","2020",29,"1992 Alpha Oumar Konare (President)",2477
"MLI","Mali","asmacfp","ASMACFP","Alliance for Solidarity in Mali - Convergence of Patriotic Forces",,"MLI-asmacfp","2014","2020",4,"2014 Soumeylou Boubeye Maiga (Minister of Defense & Veterans Affairs)",8440
"MLI","Mali","cnid","CNID","National Congress for Democratic Initiative",,"MLI-cnid","1992","2016",12,"1992 Konimba Sidibe (Min. In Charge Of The General Control Of The State)",2478
"MLI","Mali","codem","CODEM","Convergence for the Development of Mali",,"MLI-codem","2011","2020",9,"2011 David Sagara (Min. Del. To The Minister of Territorial Admin. & Local Communities In Charge Of Decentralization)",
"MLI","Mali","independent","INDEPENDENT","independent","independent","MLI-independent","1969","2023",39,"1969 Moussa Traore (President, Military Committee Of National Liberation)",2794
"MLI","Mali","mc","MC","Citizen Movement","Mouvement Citoyen","MLI-mc","2002","2012",11,"2002 Mahamane Kalil Maiga (Minister of Armed Forces & Veterans)",8934
"MLI","Mali","miria","MIRIA","Movement for African Independence, Renewal and Integration",,"MLI-miria","2002","2007",6,"2002 Mamadou Lamine Traore (Minister of Education)",8936
"MLI","Mali","mpr","MPR","Patriotic Movement for Renewal","Mouvement Patriotique pour le Renouveau","MLI-mpr","2005","2016",10,"2005 Choguel Maiga (Minister of Industry & Commerce)",6085
"MLI","Mali","parena","PARENA","Party for National Rebirth","Le Parti pour la renaissance nationale","MLI-parena","1997","2020",12,"1997 Tiebele Drame (Minister of Arid & Semiarid Regions)",6084
"MLI","Mali","pdes","PDES","Party for Economic Development and Solidarity",,"MLI-pdes","2008","2012",5,"2008 Gakou Salimata Fofana (Minister of Housing & Urbanism)",
"MLI","Mali","pdp","PDP","Party for Democracy and Progress",,"MLI-pdp","1992","2000",5,"1992 Boubakar Karamoko Coulibaly (Minister of Communication)",8028
"MLI","Mali","ps","PS","Socialist Party",,"MLI-ps","2017","2020",4,"2017 Amadou Koita (Minister of Youth and Civic Construction)",
"MLI","Mali","psp","PSP","Party for Solidarity and Progress",,"MLI-psp","2005","2020",5,"2005 Oumar Hamadoun Dicko (Minister of Malians Abroad & African Integration)",
"MLI","Mali","rpm","RPM","Rally for Mali","Rassemblement pour le Mali","MLI-rpm","2005","2023",16,"2005 Nancoman Keita (Minister of Environment)",2319
"MLI","Mali","sc","SC","Unknown",,"MLI-sc","1992","1996",5,"1992 Madame Fatou Haidara (Minister of Employment & Professional Training)",
"MLI","Mali","udd","UDD","Union for Democracy and Development",,"MLI-udd","1998","2018",12,"1998 Hassane Barry (Min. In Charge Of Relations With Institutions & Political Parties)",8938
"MLI","Mali","udpm","UDPM","Democratic Union of the Malian People",,"MLI-udpm","1976","2018",17,"1976 Moussa Traore (President)",5374
"MLI","Mali","umrda","UMRDA","Malian Union of the African Democratic Rally",,"MLI-umrda","2014","2018",5,"2014 Bocar Moussa Diarra (Minister of Civil Service)",
"MLI","Mali","urd","URD","Union for the Republic and Democracy",,"MLI-urd","2005","2023",12,"2005 Abodoulaye Koita (Minister of Equipment & Transportation)",2476
"MLI","Mali","usrda","USRDA",,,"MLI-usrda","1966","2012",13,"1966 Modibo Keita (President)",2475
"MLT","Malta","independent","INDEPENDENT","independent","independent","MLT-independent","1966","1976",11,"1966 Maurice Dorman (Governor General)",2798
"MLT","Malta","mlp","MLP","Malta Labour Party","Partit Laburista","MLT-mlp","1971","2023",35,"1971 Dominic Mintoff (Prime Minister)",808
"MLT","Malta","pn","PN","Nationalist Party","Partit Nazzjonalista","MLT-pn","1966","2012",31,"1966 Giorgio Borg Olivier (Prime Minister)",699
"MMR","Myanmar (Burma)","bspp","BSPP","Burma Socialist Programme Party",,"MMR-bspp","1966","1988",23,"1966 Ne Win (Chairman, Union Revolutionary Council)",5796
"MMR","Myanmar (Burma)","independent","INDEPENDENT","independent","independent","MMR-independent","1989","2023",35,"1989 Saw Maung (Chairman, State Law & Order Restoration Council (Slorc))",4697
"MMR","Myanmar (Burma)","mnp","MNP","Mon National Party",,"MMR-mnp","2016","2020",5,"2016 Nai Thet Lwin (Minister of Ethnic Affairs)",4699
"MMR","Myanmar (Burma)","nld","NLD","National League for Democracy",,"MMR-nld","2016","2020",5,"2016 Htin Kyaw (President)",5973
"MMR","Myanmar (Burma)","usdp","USDP","Union Solidarity and Development Party",,"MMR-usdp","2011","2023",13,"2011 Thein Sein (President)",5818
"MNE","Montenegro","bs","BS","Bosniak Party",,"MNE-bs","2009","2023",14,"2009 Rafet Husovic (Min. Without Portfolio)",3255
"MNE","Montenegro","demos","DEMOS","Democratic Alliance","Demokratski savez","MNE-demos","2016","2016",1,"2016 Goran Danilovic (Minister of The Interior)",5467
"MNE","Montenegro","dps","DPS","Democratic Party of Socialists of Montenegro","Demokratska Partija Socijalista Crne Gore","MNE-dps","1997","2022",26,"1997 Momir Bulatovic (President)",3162
"MNE","Montenegro","dua","DUA","Democratic Union of Albanians","Demokratska unija Albanaca","MNE-dua","1998","2020",18,"1998 Ferhat Dinosa (Min. Without Portfolio)",3250
"MNE","Montenegro","hgi","HGI","Croatian Civic Initiative","Hrvatska gradanska inicijativa","MNE-hgi","2013","2022",9,"2013 Marjia Vucinovic (Min. Without Portfolio)",3253
"MNE","Montenegro","independent","INDEPENDENT","independent","independent","MNE-independent","1997","2023",17,"1997 Slavko Drljevic (Dep. Prime Minister of Financial System & Public Expenditure)",2820
"MNE","Montenegro","ns","NS",,"Narodna Stranka","MNE-ns","1998","2000",3,"1998 Predrag Drecun (Dep. Prime Min.)",3645
"MNE","Montenegro","sda","SDA",,,"MNE-sda","1998","1998",1,"1998 Salija Adrovic (Minister of Economy)",7141
"MNE","Montenegro","sdpcg","SDPCG","Social Democratic Party of Montenegro","Socijaldemokratska Partija Crne Gore","MNE-sdpcg","1997","2023",26,"1997 Dusko Lalicevic (Minister of Justice)",3185
"MNG","Mongolia","dp","DP","Democratic Party","Ardchilsan Nam","MNG-dp","1997","2020",20,"1997 Mendsaikhan Enkhsaikhan (Prime Minister)",2321
"MNG","Mongolia","eonmassn","EONMASSN","Motherland Party / Mongolian Democratic New Socialist Party / Motherland Democratic Coalition","Ekh oron nam / Mongolyn Ardchilsan Shine Sotsialist Nam","MNG-eonmassn","2005","2007",3,"2005 Nyamjav Batbayar (Minister of Construction & Urban Development)",4902
"MNG","Mongolia","independent","INDEPENDENT","independent","independent","MNG-independent","1998","2014",12,"1998 Chultemin Saikhanbileg (Minister of Education)",2816
"MNG","Mongolia","izn","IZN","Civil Will-Green Party",,"MNG-izn","2008","2014",3,"2008 Tserendorj Gankhuyag (Minister of Food & Agriculture)",2468
"MNG","Mongolia","jc","JC","Justice Coalition (MPRP and MNDP)","Shudarga yos evsel","MNG-jc","2013","2016",4,"2013 Dendev Terbishdagva (Dep. Prime Min.)",
"MNG","Mongolia","man","MAN","Mongolian People's [Revolutionary] Party","Mongol Ardiin [Khuvsgalt] Nam","MNG-man","1966","2023",58,"1966 Jamsrangiyn Sambuu (Chairman, Presidium, People's Great Hural)",2322
"MNG","Mongolia","mndp","MNDP","Mongolian National Democratic Party","Mongolian National Democratic Party","MNG-mndp","2000","2001",2,"2000 Ganbold Dash (Minister of Justice)",7142
"MNG","Mongolia","msdp","MSDP","Mongolian Social Democratic Party","Mongolyn Sotsial Demokrat Nam","MNG-msdp","1993","2001",8,"1993 Punsalmaagiyn Ochirbat (President)",5872
"MOZ","Mozambique","frelimo","FRELIMO","Liberation Front of Mozambique",,"MOZ-frelimo","1975","2023",49,"1975 Samora Moises Machel (President)",2314
"MRT","Mauritania","independent","INDEPENDENT","independent","independent","MRT-independent","1978","2019",26,"1978 Moustapha Ould Mohamed Saleck (President)",4998
"MRT","Mauritania","pag","PAG","Avant-Garde Party",,"MRT-pag","1992","1997",3,"1992 Kattry Ould Taleb Ali Jiddou (Sec. Of State For Literacy & Traditional Education)",5000
"MRT","Mauritania","pndd","PNDD","National Pact for Development and Democracy","Pacte National pour le Développment et le Démocratie","MRT-pndd","2007","2008",2,"2007 Ely Ould Mohamed Vall (Chmn. Military Council For Democracy & Justice)",5896
"MRT","Mauritania","ppm","PPM","Mauritanian People's Party","Parti du peuple mauritanien","MRT-ppm","1966","1977",12,"1966 Moktar Ould Daddah (President)",5289
"MRT","Mauritania","prdr","PRDR","Democratic [and Social] Republican Party for Renewal","Parti Républicain Démocratique [et Social] pour le Renouvellement","MRT-prdr","1992","2006",15,"1992 Maaouya Ould Sid Ahmed Taya (President)",5288
"MRT","Mauritania","rfd","RFD","Rally of Democratic Forces / Assembly of Democratic Forces","Rassemblement des Forces Démocratiques","MRT-rfd","2004","2010",4,"2004 Abdellahi Ould Cheikh Sidiya (Minister of Economics & Development)",5199
"MRT","Mauritania","udp","UDP","xml:space=""preserve"">Union for Democracy and Progress
",,"MRT-udp","2009","2023",15,"2009 Adama Sy (Minister of Habitat, Urban Affairs & Territorial Admin.)",8029
"MRT","Mauritania","upr","UPR","Union for the Republic",,"MRT-upr","2009","2021",13,"2009 Moulaye Ould Mohamed Laghdaf (Prime Minister)",5819
"MUS","Mauritius","independent","INDEPENDENT","independent","independent","MUS-independent","1966","2021",24,"1966 John Shaw Rennie (Governor)",2802
"MUS","Mauritius","ip","IP","Independence Party","Parti de l'indépendance","MUS-ip","1966","1985",18,"1966 Seewoosagur Ramgoolam (Prime Minister)",5375
"MUS","Mauritius","mag","MAG","Alan Ganoo Patriotic Movement","Mouvement Patriotique de Alan Ganoo","MUS-mag","2020","2023",4,"2020 Alan Ganoo (Minister of Transport & Light Rail)",
"MUS","Mauritius","mca","MCA","Muslim Committee of Action","Muslim Committee of Action","MUS-mca","1966","1976",11,"1966 Abdul Razak Mohamed (Minister of Housing, Lands, Town & Country Planning)",5702
"MUS","Mauritius","ml","ML","Muvman Liberater","Muvman Liberater","MUS-ml","2015","2019",5,"2015 Ivan Collendavelloo (Minister of Energy & Public Utilities)",
"MUS","Mauritius","mmm","MMM","Mauritian Militant Movement","Mouvement Militant Mauricien","MUS-mmm","1991","2008",18,"1991 Prem Nababsing (Dep. Prime Min.)",2460
"MUS","Mauritius","mr","MR","Republican Movement","Mouvement Républicain","MUS-mr","2006","2014",9,"2006 Jayarama Valayden (Minister of Justice & Human Rights)",7143
"MUS","Mauritius","msm","MSM","Militiant Socialist Movement","Mouvement Socialiste Militant","MUS-msm","1983","2023",35,"1983 Anerood Jugnauth (Prime Minister)",3798
"MUS","Mauritius","mtd","MTD","Democratic Labour Movement","Mouvement des Travaillistes Democrates","MUS-mtd","1992","1995",4,"1992 Anil Kumar Bachoo (Minister of Trade & Shipping)",6456
"MUS","Mauritius","opr","OPR","Organisation of the People of Rodrigues","Organisation du Peuple Rodriguais","MUS-opr","1983","2000",16,"1983 Louis Serge Clair (Minister of Rodrigues & The Outer Islands)",2463
"MUS","Mauritius","pm","PM","Activist Platform","Plateforme Militante","MUS-pm","2020","2023",4,"2020 Louis Steven Obeegadoo (Dep. Prime Min.)",
"MUS","Mauritius","pmsd","PMSD","Mauritian Social Democrat Party","Parti Mauricien Social Democrate","MUS-pmsd","1970","2016",26,"1970 Gaetan Duval (Minister of Foreign Affairs, Tourism & Emigration & Immigration)",3800
"MUS","Mauritius","pmxd","PMXD","Mauritian Party of Xavier-Luc Duval",,"MUS-pmxd","1999","2013",10,"1999 Dhaneshwar Beeharrt (Minister of Agriculture, Fisheries & Co-Operatives)",2461
"MUS","Mauritius","psm","PSM","Mauritian Socialist Party","Parti Socialiste Mauricien","MUS-psm","1983","1983",1,"1983 Harish Boodhoo (Deputy Prime Minister)",6410
"MUS","Mauritius","pt","PT","Labour Party","Parti Travailliste","MUS-pt","1966","2016",45,"1966 Veerasamy Ringadoo (Minister of Education & Cultural Affairs)",2320
"MUS","Mauritius","verts","VERTS","The Greens","Les Verts Fraternels","MUS-verts","1991","2005",6,"1991 Jean-Claude De Lestrac (Minister of External Affairs & Emigration)",6457
"MWI","Malawi","aford","AFORD","Alliance for Democracy","Alliance for Democracy","MWI-aford","1995","2013",12,"1995 Chakufwa Chihana (Second Vice President)",3733
"MWI","Malawi","dpp","DPP","Democratic Progressive Party","Democratic Progressive Party","MWI-dpp","2005","2021",17,"2005 Bingu Wa Mutharika (President)",4846
"MWI","Malawi","independent","INDEPENDENT","independent","independent","MWI-independent","1994","2023",20,"1994 Catherine Chipemebere (Dep. Minister of Education, Science & Technology)",3457
"MWI","Malawi","mcp","MCP","Malawi Congress Party","Malawi Congress Party","MWI-mcp","1966","2023",33,"1966 Glyn S. Jones (Governor General)",
"MWI","Malawi","pp","PP","People's Party","People's Party","MWI-pp","2012","2023",4,"2012 Joyce Banda (President)",4847
"MWI","Malawi","rp","RP","Republican Party","Republican Party","MWI-rp","2005","2008",4,"2005 David Faiti (Minister of Economic Planning & Development)",3737
"MWI","Malawi","udf","UDF","United Democratic Front",,"MWI-udf","1994","2018",23,"1994 Elson B. Muluzi (President)",3734
"MWI","Malawi","utm","UTM","United Transformation Movement",,"MWI-utm","2020","2023",4,"2020 Saulos Chilima (Vice Pres.)",
"MYS","Malaysia","akar","AKAR","People's Justice Front","Angkatan Keadilan Rakyat","MYS-akar","2000","2000",1,"2000 Pandikar Amin Mulia (Min. In The Dept, Of The Prime Min.)",2485
"MYS","Malaysia","berjaya","BERJAYA","Sabah People's United Front","Parti Bersatu Rakyat Jelata Sabah","MYS-berjaya","1978","1986",9,"1978 Mohamed Nasir (Minister of Public Enterprises)",8018
"MYS","Malaysia","independent","INDEPENDENT","independent","independent","MYS-independent","1966","2023",56,"1966 Ismail Ibni Zainal Abidin (Paramount Ruler)",2789
"MYS","Malaysia","ldp","LDP","Liberal Democratic Party","Parti Liberal Demokratik","MYS-ldp","1997","1999",3,"1997 Chong Kah Kiat (Min. In The Dept, Of The Prime Min.)",8023
"MYS","Malaysia","mca","MCA","Malaysian Chinese Association","Persatuan Cina Malaysia","MYS-mca","1966","2022",52,"1966 Lim Swee Aun (Minister of Commerce & Industry)",2484
"MYS","Malaysia","mic","MIC","Malaysian Indian Congress",,"MYS-mic","1966","2022",55,"1966 V. Manickavasagam (Minister of Labor)",4743
"MYS","Malaysia","pas","PAS","Pan-Malaysian Islamic Party",,"MYS-pas","1973","2022",8,"1973 Mohamed Asri Muda (Minister of Land Development)",2483
"MYS","Malaysia","pbb","PBB","United Bumiputera Heritage Party | United Traditional Bumiputera Party","Parti Pesaka Bumiputera Bersatu","MYS-pbb","1973","2023",49,"1973 Abdul Taib Mahmud (Minister of Primary Industries)",5599
"MYS","Malaysia","pbds","PBDS","Sarawak Native People's Party","Parti Bansa Dayak Sarawak","MYS-pbds","1987","2004",18,"1987 Leo Moggie (Minister of Energy, Telecommunications & Posts)",8020
"MYS","Malaysia","pbs","PBS","United Sabah Party","Parti Bersatu Sabah","MYS-pbs","1972","2022",17,"1972 Abdul Taib Mahmud (Minister of Primary Industries)",7092
"MYS","Malaysia","pdp","PDP","Progressive Democratic Party","Parti Demokratik Progresif","MYS-pdp","2000","2023",3,"2000 Tiki Anak Lafe (Dep. Minister of National Unity & Social Development)",8026
"MYS","Malaysia","pgrm","PGRM","Malaysian People's Movement Party","Parti Gerakan Rakyat Malaysia","MYS-pgrm","1979","2017",34,"1979 Paul Leong Khee Seong (Minister of Primary Industries)",6636
"MYS","Malaysia","pkr","PKR","People's Justice Party","Parti Keadilan Rakyat","MYS-pkr","2018","2023",5,"2018 Sultan Muhammad V (King)",
