country,partyfacts_id,wikidata_id,name,name_short,name_native
SGP,4256,Q7165564,People's Front,,
SGP,8620,Q20649050,People's Power Party,,
SGP,4370,Q7170951,Pertubuhan Kebangsaan Melayu Singapura,,
SGP,6898,Q1668154,United Malays National Organisation,UMNO/PEKEMBAR,
SGP,5640,Q1375054,Reform Party,,
SGP,5639,Q17053908,Singaporeans First Party,,
SGP,5913,Q2289034,Singapore Democratic Alliance,,
SGP,3561,Q2289041,Singapore Democratic Party,SDP,
SGP,6897,Q7523074,Singapore People's Alliance,,
SGP,4255,Q1320603,Singapore People's Party,,
SGP,3651,Q5255766,Democratic Progressive Party,,
SGP,4254,Q7889044,United People's Party,,
SXM,8660,Q3040266,Democratic Party,,
SXM,8659,Q47520052,United Democrats,,
SXM,8662,Q18618866,United St. Maarten Party,,
SXM,8661,Q18356643,United People's Party,,
SVK,217,Q1552951,IDEA,,Aliancia nového občana
SVK,707,Q3488035,Democratic Union,,
SVK,6629,Q11774578,Democratic Union of Slovakia,DEÚS,Demokratická únia Slovenska
SVK,6983,Q693985,Slovak People's Party,,Hlinkova slovenská ľudová strana –
SVK,2133,Q112108692,Movement for Democracy,HZD,Republika
SVK,340,Q1325836,Communist Party of Slovakia,,Komunistická strana Slovenska
SVK,6980,Q1751122,Communist Party of Slovakia,,Komunistická strana Slovenska
SVK,7360,Q61951420,Christian Union,,Kresťanská únia
SVK,63,Q904070,Christian Democratic Movement,KDH,Kresťanskodemokratické hnutie
SVK,560,Q828392,People's Party – Movement for a Democratic Slovakia,,Hnutie za demokratické Slovensko
SVK,1725,Q605635,Liberal Party,,
SVK,2283,Q12036214,Hungarian Christian Democratic Movement,MKDM,Magyar Kereszténydemokrata Mozgalom
SVK,258,Q1068853,Most–Híd,,Most–Híd
SVK,6686,Q12772632,New Majority,,
SVK,665,Q3182266,Civic Conservative Party,OKS,Občianska konzervatívna strana
SVK,2130,Q372043,Ordinary People,OĽaNO,Obyčajní ľudia a nezávislé osobnosti
SVK,7361,Q48844389,Progressive Slovakia,PS,Progresívne Slovensko
SVK,6984,Q2568847,Republican Party of Agricultural and Smallholder People,,
SVK,4872,Q17115560,Slovak Conservative Party,SKS,Slovenská konzervatívna strana
SVK,1386,Q220847,Freedom and Solidarity,SaS,Sloboda a solidarita
SVK,137,Q3078673,Free Forum,,Slobodné fórum
SVK,1617,Q837296,Slovak Democratic and Christian Union – Democratic Party,,Slovenská demokratická a kresťanská únia
SVK,226,Q1611985,Slovak Democratic Coalition,SDK,Slovenská demokratická koalícia
SVK,730,Q221480,Slovak National Party,,Slovenská národná strana
SVK,4873,Q23025082,We Are Family,SR,Sme rodina
SVK,311,Q821929,SMER – Social Democracy,SMER/SD,Smer – slovenská sociálna demokracia
SVK,618,Q3777248,Social Democratic Alternative,,
SVK,200,Q3111644,Social Democratic Party of Slovakia,,Sociálnodemokratická strana Slovenska
SVK,205,Q3848925,Common Choice,,Spoločná voľba
SVK,8177,Q51586047,SPOLU – občianska demokracia,SPOLU,SPOLU – občianska demokracia
SVK,1077,Q974067,Coexistence,COEX/EGY,Együttélés-Spolužitie-Wspólnota-Soužití
SVK,1242,Q3079712,Party of the Democratic Left,,Strana demokratickej ľavice
SVK,2131,Q203880,Party of the Democratic Left,,
SVK,349,Q904585,Party of the Hungarian Community,,Magyar Közösség Pártja
SVK,2282,Q1858670,Freedom Party,,Strana slobody
SVK,6981,Q1581594,Party of Slovak Revival,,Strana slovenskej obrody
SVK,1569,Q259098,Green Party,,Strana zelených
SVK,5,Q294592,Public Against Violence,,
SVK,8394,Q64729826,For the People,ZĽ,Za ľudí
SVK,230,Q169208,Union of the Workers of Slovakia,ZRS,Združenie robotníkov Slovenska
SVN,1302,Q2274931,Active Slovenia,,
SVN,467,Q1113577,Democratic Party of Pensioners of Slovenia,,Demokratična stranka upokojencev Slovenije
SVN,1479,Q2408475,Democratic Party of Slovenia,,
SVN,98,Q1261838,Civic List,,Državljanska lista
SVN,8232,Q1277089,Democratic Party,,Демократска странка
SVN,2273,Q1268112,League of Communists of Slovenia,,Zveza komunistov Slovenije
SVN,6131,Q30668436,The Left,,Levica
SVN,975,Q1258672,Liberal Democracy of Slovenia,,Liberalna demokracija Slovenije
SVN,6132,Q53678274,List of Marjan Šarec,,Lista Marjana Šarca
SVN,1773,Q678466,Positive Slovenia,,Pozitivna Slovenija
SVN,1618,Q1258564,New Slovenia,,Nova Slovenija – Krščanski demokrati
SVN,8230,Q172071,Liberation Front of the Slovene Nation,,
SVN,3099,Q5314301,Slovenian Pirate Party,,Piratska stranka Slovenije
SVN,740,Q1134702,Slovenia is Ours,,
SVN,761,Q2396876,Slovenian Democratic Union,,
SVN,472,Q526294,Slovenian Democratic Party,SDS,Slovenska demokratska stranka
SVN,8231,Q1276547,Slovene People's Party,,Slovenska ljudska stranka
SVN,764,Q1258654,Slovenian People's Party,,Slovenska ljudska stranka
SVN,96,Q1049922,Slovenian National Party,SNS,Slovenska nacionalna stranka
SVN,644,Q2395554,Slovene Christian Democrats,,
SVN,1037,Q957547,Socialist Party of Slovenia,,
SVN,1403,Q917211,Social Democrats,SD,Socialni demokrati
SVN,881,Q1564169,Lipa,,
SVN,3098,Q17118212,Modern Centre Party,,Stranka modernega centra
SVN,1401,Q1590807,Youth Party – European Greens,,Stranka mladih – Zeleni Evrope
SVN,3205,Q17056666,Verjamem,,
SVN,474,Q147910,Zares,,Zares — socialno-liberalni
SVN,3114,Q17061458,Party of Alenka Bratušek,,Stranka Alenke Bratušek
SVN,4714,Q17100146,The Left,,Združena levica
SVN,1494,Q1275990,Greens of Slovenia,,Andrej Čuš in Zeleni Slovenije
SLB,5789,Q5255692,Democratic Party,,
SLB,5737,Q5943774,Solomon Islands Liberal Party,,
SLB,5938,Q7114938,"Ownership, Unity and Responsibility Party",,
SLB,5282,Q7165458,People's Alliance Party,,
SLB,5736,Q1076987,Solomon Islands Labour Party,,
SLB,5937,Q7558649,Solomon Islands Social Credit Party,,
SLB,5284,Q7558648,Solomon Islands United Party,,
SOM,8445,Q339636,Somali Salvation Democratic Front,,
SOM,6736,Q7559131,Somali African National Union,,الاتحاد الافريقي الوطني الصومالي
SOM,5220,Q1458148,Somali Youth League,,Ururka Dhalinyarada Soomaaliyeed
SOM,8443,Q946770,United Somali Congress,,
SOM,5286,Q619530,Somali Revolutionary Socialist Party,SRSP/English,Xisbiga Hantiwadaagga Kacaanka Soomaaliyeed
SOM,8444,Q2054264,Peace and Development Party,,Xisbiga Nabadda Iyo Horumarka
SML,4109,Q521072,"Peace, Unity, and Development Party",,"Xisbiga Kulmiye Nabad, Midnimo iyo Horumarka"
SML,4110,Q1239685,Justice and Welfare Party,UCID,Ururka Caddaalada iyo Daryeelka
SML,7374,Q1458148,Somali Youth League,,Ururka Dhalinyarada Soomaaliyeed
SML,4108,Q2005674,United Peoples' Democratic Party,,Ururka Dimuqraadiga Ummadda Bahawday
ZAF,6186,Q268613,African Christian Democratic Party,ACDP,
ZAF,1219,Q83162,African National Congress,ANC,African National Congress
ZAF,5732,Q3366175,Afrikaner Party,,
ZAF,8698,Q793572,Azanian People's Organisation,,
ZAF,4546,Q1125988,Congress of the People,,
ZAF,1609,Q776414,Conservative Party of South Africa,,
ZAF,1038,Q761877,Democratic Alliance,DA,
ZAF,4547,Q780158,Democratic Party,DP,
ZAF,4548,Q15613585,Economic Freedom Fighters,EFF,
ZAF,6291,Q925910,Herstigte Nasionale Party,HNP,
ZAF,6187,Q256561,Independent Democrats,,
ZAF,1630,Q654444,Inkatha Freedom Party,IFP,
ZAF,5197,Q3136263,Labour Party,,Suid-Afrikaanse Arbeidersparty
ZAF,8677,Q779783,Labour Party,,Arbeidersparty van Suid-Afrika
ZAF,1289,Q740718,National Party,NP,Nasionale Party
ZAF,6608,Q2782176,National Union,,
ZAF,5731,Q1751732,New National Party,NNP,Nuwe Nasionale Party
ZAF,5734,Q7011169,New Republic Party,,
ZAF,1592,Q775460,Pan Africanist Congress of Azania,PAC,
ZAF,5255,Q2096864,Progressive Federal Party,PFP,Progressiewe Federale Party
ZAF,6149,Q2784503,Progressive Party,,
ZAF,8448,Q7248781,Progressive Party,,
ZAF,1368,Q305317,South African Communist Party,,
ZAF,5251,Q1473242,South African Party,,
ZAF,5253,Q2403816,Unionist Party,,Unionisteparty
ZAF,5542,Q1788070,United Democratic Movement,,
ZAF,5254,Q1812146,United Party,UP,
ZAF,6041,Q510163,Freedom Front Plus,,
SSD,5554,Q459960,Sudan People's Liberation Movement,,الحركة الشعبية لتحرير السودان
ESP,2413,Q339186,Republican Action,,Acción Republicana
ESP,8262,Q60774846,Agreement of Nationalist Unity,,Acuerdo de Unidad Nacionalista
ESP,841,Q4893367,Agrupación Ruiz-Mateos,Ruiz/Mateos,Partido del Trabajo y Empleo-Agrupación Ruiz-Mateos
ESP,8271,Q24054693,A la valenciana,,A la valenciana
ESP,441,Q185088,People's Party,PP,Partido Popular
ESP,1671,Q452571,Amaiur,,
ESP,1011,Q885433,Galician Nationalist Bloc,,Bloque Nacionalista Galego
ESP,8261,Q1519992,Canarian Nationalist Party,,Partido Nacionalista Canario
ESP,8357,Q130761,Popular Unity Candidacy,CUP,Candidatura d'Unitat Popular
ESP,1248,Q788345,Democratic and Social Centre,CDS,Centro Democratico y Social
ESP,1564,Q1089640,Chunta Aragonesista,CHA,Chunta Aragonesista
ESP,6783,Q28226410,Ciervists,,Ciervistas
ESP,3217,Q1393123,Ciudadanos,Cs,Ciudadanos–Partido de la Ciudadanía
ESP,5623,Q927193,Compromís,,
ESP,81,Q1104327,Canarian Coalition,,Coalición Canaria
ESP,984,Q11681518,Christian Democratic Team of the Spanish State,,Equipo Demócrata Cristiano del Estado Español
ESP,8651,Q3306652,Galician Coalition,,Coalición Galega
ESP,8814,Q3393021,People's Coalition,AP/UV/PDP/UL,Coalición Popular
ESP,5853,Q8347293,Coalition for the Europe of the Peoples,,Coalición por la Europa de los Pueblos
ESP,4598,Q1124888,Spanish Confederation of the Autonomous Right,,Confederación Española de Derechas Autónomas
ESP,6779,Q5678936,Republican–Socialist Conjunction,CRS,Conjunción Republicano–Socialista
ESP,6781,Q28155680,Maurist Party,,Partido Maurista
ESP,4795,Q1129443,Democratic Convergence of Catalonia,CDC,Convergència Democràtica de Catalunya
ESP,139,Q150398,Convergence and Union,CiU,Convergència i Unió
ESP,4595,Q2752891,Liberal Republican Right,DLR,Derecha Liberal Republicana
ESP,8031,Q21272208,En Comú Podem,ECP,En Comú Podem
ESP,5873,Q21526202,En Marea,,En Marea
ESP,8637,Q3320917,Verdes Equo,Equo,Verdes Equo
ESP,8032,Q21523398,És el moment,,És el moment
ESP,848,Q150068,Republican Left of Catalonia,ERC,Esquerra Republicana de Catalunya
ESP,1643,Q2603148,Europe of the Peoples–Greens,,Europa de los Pueblos–Verdes
ESP,5668,Q1029761,Euskal Herria Bildu,EH/Bildu,Euskal Herria Bildu
ESP,1324,Q1125061,Eusko Alkartasuna,EA,Basque:
ESP,1326,Q2531228,Euskadiko Ezkerra,EE,
ESP,5778,Q1249339,Falange Española Tradicionalista y de las JONS,FET/JONS,Falange Española Tradicionalista y de las Juntas de Ofensiva Nacional Sindicalista
ESP,8358,Q620781,Geroa Bai,GBAI,
ESP,473,Q209546,Batasuna,,Batasuna
ESP,1141,Q3298169,Iniciativa Internacionalista,,Iniciativa Internacionalista-La Solidaridad entre los Pueblos
ESP,1260,Q149877,Initiative for Catalonia Greens,ICV,
ESP,6776,Q532941,Dynastic Left,,Izquierda Dinástica
ESP,6782,Q62011148,Liberal Left,,Izquierda Liberal
ESP,4593,Q2351459,Republican Left,IR,Izquierda Republicana
ESP,247,Q623740,United Left,,Izquierda Unida
ESP,6777,Q28226392,Gamacists,,Gamacistas
ESP,7011,Q429078,PSUC viu,,Partit Socialista Unificat de Catalunya viu
ESP,4592,Q3052430,Regionalist League,,Lliga Regionalista de Catalunya
ESP,2457,Q1124937,the Greens,,Confederación de los Verdes
ESP,2455,Q3395554,The Ecologist Greens,,Los Verdes Ecologistas
ESP,8395,Q68609827,Más País,,Más País
ESP,611,Q1403103,Nafarroa Bai,,Nafarroa Bai
ESP,4587,Q3178527,Autonomous Galician Republican Organization,,Organización Republicana Galega Autónoma
ESP,4599,Q2701605,Spanish Agrarian Party,,
ESP,3219,Q82558,Party Against Mistreatment to Animals,PACMA,
ESP,946,Q2054574,Aragonese Party,PAR,Partido Aragonés
ESP,2540,Q679189,Carlism,,
ESP,8186,Q478811,Communist Party of Spain,PCE,Partido Comunista de España
ESP,8185,Q2386352,Communist Party of the People of Spain,PCPE,Partido Comunista de los Pueblos de España
ESP,4600,Q6064586,Party of the Democratic Centre (Spain),,Partido del Centro Democrático
ESP,531,Q3133165,Workers' Party of Spain – Communist Unity,,Partido de los Trabajadores de España–Unidad Comunista
ESP,2456,Q3328540,Party of Labour of Spain,,Partido del Trabajo de España
ESP,206,Q634372,Democratic Popular Party,PDP,Partido Demócrata Popular
ESP,5749,Q3323225,Radical Democratic Party,,Partido Demócrata Radical
ESP,6778,Q16977228,Republican Union,UR,Partido de Unión Republicana
ESP,366,Q3322686,Liberal Party,,Partido Liberal
ESP,6774,Q3047700,Liberal-Conservative Party,PC,Partido Liberal-Conservador
ESP,6780,Q28226403,Liberal Democratic Party,,Partido Liberal Demócrata
ESP,6455,Q3178479,Liberal Party,PL,Partido Liberal
ESP,5751,Q2054678,Moderate Party,,Partido Moderado
ESP,1637,Q43093,Basque Nationalist Party,EAJ,Euzko Alderdi Jeltzalea (Basque)
ESP,5750,Q635351,Progressive Party,,Partido Progresista
ESP,7108,Q4891373,Reformist Party,,Partido Republicano Reformista
ESP,4591,Q617220,Radical Socialist Republican Party,,Partido Republicano Radical Socialista
ESP,5748,Q3125165,Democratic Federal Republican Party,PRDF,Partido Republicano Democrático Federal
ESP,4590,Q2871932,Radical Republican Party,PRR,Partido Republicano Radical
ESP,1338,Q138198,Spanish Socialist Workers' Party,PSOE,Partido Socialista Obrero Español
ESP,6632,Q956240,Spanish Socialist Workers' Party of Andalusia,,Partido Socialista Obrero Español de Andalucía
ESP,1687,Q3326660,Popular Socialist Party,,Partido Socialista Popular
ESP,1497,Q1278980,Andalusian Party,PA,Partido Andalucista
ESP,586,Q2055003,Socialists' Party of Catalonia,PSC,Partit dels Socialistes de Catalunya
ESP,6027,Q25713876,Catalan European Democratic Party,PDeCAT,Partit Demòcrata Europeu Català
ESP,7010,Q2630934,Unified Socialist Party of Catalonia,PSUC,Partit Socialista Unificat de Catalunya
ESP,3203,Q16059622,Podemos,,
ESP,4585,Q1508640,Renovación Española,RE,Renovación Española
ESP,7656,Q24039754,Unidos Podemos,UP,Unidas Podemos
ESP,4796,Q1628993,Democratic Union of Catalonia,UDC/unio/cat,Unió Democràtica de Catalunya
ESP,6775,Q28226388,Conservative Union,,Unión Conservadora
ESP,1271,Q549209,Union of the Democratic Centre,UCD,Unión de Centro Democrático
ESP,1583,Q6157050,National Union,,Unión Nacional
ESP,8121,Q2603441,Spanish Patriotic Union,,Unión Patriótica
ESP,55,Q1144342,"Union, Progress and Democracy",UPyD,"Unión, Progreso y Democracia"
ESP,1094,Q3087523,Valencian Union,UV,Unió Valenciana
ESP,3218,Q15630787,Vox,,Vox
LKA,8930,Q4728658,All Ceylon Makkal Congress,,
LKA,5730,Q3269564,All Ceylon Tamil Congress,,Akila Ilankai Thamil Congress
LKA,6868,Q4940058,"Bolshevik–Leninist Party of India, Ceylon and Burma",,
LKA,4066,Q1814443,Tamil United Liberation Front,,தமிழர் ஐக்கிய விடுதலை முன்னணி
LKA,6077,Q2724491,United People's Freedom Alliance,,එක්සත් ජනතා නිදහස් සන්ධානය
LKA,1966,Q1321770,United National Party,,එක්සත් ජාතික පක්ෂය
LKA,8070,Q3535341,Ceylon Workers' Congress,,இலங்கை தொழிலாளர் காங்கிரஸ்
LKA,5447,Q3522458,Illankai Tamil Arasu Kachchi,ITAK,
LKA,4067,Q1682545,Janatha Vimukthi Peramuna,,
LKA,4068,Q3612384,Muslim National Unity Alliance,,தேசிய ஐக்கியக் கூட்டமைப்பு
LKA,5414,Q2716578,Lanka Sama Samaja Party,,ලංකා සම සමාජ පක්ෂය
LKA,6692,Q3522601,Mahajana Eksath Peramuna,,
LKA,6078,Q13422309,People's Alliance (Sri Lanka),,පොදු ජන එක්සත් පෙරමුණ
LKA,7135,Q5255851,Democratic United National Front,,ප්‍රජාතන්ත්‍රවාදී එක්සත් ජාතික පෙරමුණ
LKA,4064,Q2496425,Sri Lanka Muslim Congress,,சிறீலங்கா முஸ்லீம் காங்கிரஸ்
LKA,1967,Q1591064,Sri Lanka Freedom Party,,
LKA,8499,Q28456145,Sri Lanka Podujana Peramuna,,
LKA,6691,Q600703,Communist Party of Sri Lanka,,ශ්‍රී ලංකාවේ කොමියුනිස්ට් පක්ෂය
LKA,5729,Q2303358,Tamil National Alliance,,
LKA,7134,Q7933496,Viplavakari Lanka Sama Samaja Party,,Viplavakari Lanka Sama Samaja Party
SDN,5495,Q459960,Sudan People's Liberation Movement,,الحركة الشعبية لتحرير السودان
SDN,4754,Q5255850,Democratic Unionist Party,,الحزب الإتحادي الديموقراطي
SDN,5494,Q1577744,Sudanese Socialist Union,,الاتحاد الاشتراكي السوداني
SDN,5493,Q3774492,National Islamic Front,NIF,
SDN,5496,Q1471945,National Congress Party,,المؤتمر الوطني
SDN,6611,Q3278320,Sudan African National Union,,اتحاد الوطنى الافريقى السودان
SDN,4756,Q4116138,National Umma Party,,حزب الأمة القومي
SDN,4755,Q6540718,Liberal Party,,
SDN,6346,Q22949247,People's Democratic Party,PDP,
SUR,6079,Q2130965,A-Combination,,
SUR,3728,Q1845964,Basic Party for Renewal and Democracy,,Basispartij voor Vernieuwing en Democratie
SUR,7183,Q2011736,Brotherhood and Unity in Politics,,Broederschap en Eenheid in de Politiek
SUR,7179,Q1111238,Democrats of the 21st Century,,Democraten van de 21e eeuw
SUR,3729,Q3630425,Democratic Alternative '91,,Democratisch Alternatief '91
SUR,8724,Q83799366,Reform and Renewal Movement,,
SUR,5931,Q2075010,Party for National Unity and Solidarity,,
SUR,8839,Q2871259,Megacombinatie,,
SUR,3731,Q2420320,National Democratic Party,NDP,Nationale Democratische Partij
SUR,5515,Q2564279,National Party of Suriname,NPS,Nationale Partij Suriname
SUR,5799,Q2239194,New Front for Democracy and Development,,Nieuw Front voor Democratie en Ontwikkeling
